episode,return,rolling_mean_return_100,step
1,13.0,13.0,0
2,-0.01,6.495,0
3,18.0,10.33,0
4,-0.03,7.74,0
5,0.0,6.192,0
6,-0.03,5.155,0
7,-0.01,4.417142857142857,0
8,-0.03,3.86125,0
9,-0.04,3.427777777777778,0
10,-0.02,3.0829999999999997,0
11,7.97,3.527272727272727,0
12,-0.01,3.2325,0
13,20.0,4.522307692307693,0
14,14.0,5.199285714285715,0
15,23.0,6.386,0
16,-0.04,5.984375,0
17,16.0,6.573529411764706,0
18,-0.02,6.207222222222223,0
19,11.0,6.4594736842105265,0
20,-0.02,6.1354999999999995,0
21,-0.02,5.842380952380952,0
22,14.0,6.213181818181818,0
23,0.0,5.943043478260869,0
24,13.0,6.2370833333333335,0
25,6.0,6.2276,0
26,6.98,6.256538461538461,0
27,-0.04,6.023333333333333,0
28,10.0,6.165357142857142,0
29,19.0,6.607931034482759,0
30,13.0,6.821,0
31,14.0,7.0525806451612905,0
32,-0.02,6.8315625,1
33,0.0,6.624545454545455,1
34,0.0,6.429705882352941,1
35,0.0,6.246,1
36,0.0,6.072500000000001,1
37,0.0,5.908378378378378,1
38,0.0,5.752894736842106,1
39,0.0,5.605384615384616,1
40,0.0,5.46525,1
41,0.0,5.331951219512195,1
42,0.0,5.205,1
43,0.0,5.083953488372093,1
44,0.0,4.968409090909091,1
45,0.0,4.8580000000000005,1
46,0.0,4.752391304347826,1
47,0.0,4.651276595744681,1
48,0.0,4.554375,1
49,0.0,4.461428571428572,1
50,0.0,4.3722,1
51,0.0,4.286470588235295,1
52,0.0,4.204038461538461,1
53,0.0,4.124716981132075,1
54,0.0,4.048333333333334,1
55,0.0,3.974727272727273,1
56,0.0,3.90375,1
57,3.0,3.8878947368421053,2
58,0.0,3.8208620689655173,2
59,4.0,3.823898305084746,2
60,0.0,3.760166666666667,2
61,15.0,3.944426229508197,2
62,0.0,3.8808064516129033,2
63,-0.01,3.819047619047619,2
64,13.0,3.9625,2
65,-0.01,3.9013846153846155,2
66,19.0,4.130151515151515,2
67,0.0,4.068507462686567,2
68,-0.03,4.008235294117647,2
69,-0.01,3.95,2
70,-0.01,3.8934285714285717,2
71,2.0,3.866760563380282,2
72,0.0,3.8130555555555556,2
73,-0.02,3.760547945205479,2
74,0.0,3.7097297297297294,2
75,14.0,3.846933333333333,2
76,9.99,3.9277631578947365,2
77,0.0,3.8767532467532466,2
78,0.0,3.827051282051282,2
79,6.0,3.8545569620253164,2
80,0.0,3.806375,2
81,15.98,3.956666666666667,2
82,0.0,3.9084146341463417,2
83,6.0,3.9336144578313252,2
84,18.0,4.101071428571428,2
85,0.0,4.052823529411765,2
86,0.0,4.005697674418605,2
87,0.0,3.959655172413793,2
88,-0.04,3.9142045454545453,2
89,0.0,3.8702247191011234,2
90,14.0,3.9827777777777778,2
91,7.0,4.015934065934066,2
92,0.0,3.972282608695652,2
93,0.0,3.929569892473118,2
94,-0.01,3.8876595744680853,2
95,7.0,3.920421052631579,2
96,-0.01,3.8794791666666666,3
97,0.0,3.839484536082474,3
98,0.0,3.80030612244898,3
99,0.0,3.761919191919192,3
100,0.0,3.7243,3
101,0.0,3.5943,3
102,0.0,3.5944,3
103,0.0,3.4144,3
104,0.0,3.4147000000000003,3
105,0.0,3.4147000000000003,3
106,0.0,3.415,3
107,0.0,3.4151,3
108,0.0,3.4154,3
109,0.0,3.4158,3
110,0.0,3.4160000000000004,3
111,0.0,3.3363,3
112,0.0,3.3364,3
113,0.0,3.1364,3
114,0.0,2.9964,3
115,0.0,2.7664,3
116,0.0,2.7668,3
117,0.0,2.6068000000000002,3
118,0.0,2.6069999999999998,3
119,0.0,2.497,3
120,0.0,2.4972,3
121,0.0,2.4974000000000003,3
122,-0.04,2.3569999999999998,4
123,21.0,2.5669999999999997,4
124,18.0,2.617,4
125,24.0,2.7969999999999997,4
126,14.97,2.8769,4
127,-0.02,2.8771,4
128,13.98,2.9169,4
129,12.0,2.8468999999999998,4
130,15.0,2.8669,4
131,21.99,2.9468,4
132,21.0,3.157,4
133,0.0,3.157,4
134,23.0,3.387,4
135,5.99,3.4469,4
136,-0.03,3.4466,4
137,0.0,3.4466,4
138,-0.02,3.4463999999999997,4
139,-0.02,3.4462,4
140,16.0,3.6062,4
141,5.0,3.6562,4
142,14.0,3.7962000000000002,4
143,17.0,3.9662,4
144,-0.02,3.966,4
145,5.0,4.016,4
146,2.0,4.0360000000000005,4
147,9.0,4.126,4
148,15.0,4.276,4
149,9.0,4.3660000000000005,4
150,7.0,4.436,4
151,10.97,4.5457,4
152,15.0,4.6956999999999995,4
153,-0.02,4.6955,4
154,-0.05,4.695,4
155,0.0,4.695,4
156,0.0,4.695,5
157,0.0,4.665,5
158,0.0,4.665,5
159,0.0,4.625,5
160,0.0,4.625,5
161,0.0,4.475,5
162,0.0,4.475,5
163,0.0,4.4751,5
164,0.0,4.3450999999999995,5
165,0.0,4.3452,5
166,0.0,4.1552,5
167,0.0,4.1552,5
168,0.0,4.1555,5
169,0.0,4.1556,5
170,0.0,4.1556999999999995,5
171,0.0,4.1357,5
172,0.0,4.1357,5
173,0.0,4.1358999999999995,5
174,0.0,4.1358999999999995,5
175,0.0,3.9959,5
176,0.0,3.8960000000000004,5
177,0.0,3.8960000000000004,5
178,0.0,3.8960000000000004,5
179,0.0,3.8360000000000003,5
180,0.0,3.8360000000000003,5
181,1.0,3.6862,6
182,-0.02,3.6860000000000004,6
183,25.98,3.8857999999999997,6
184,-0.02,3.7056,6
185,0.0,3.7056,6
186,-0.01,3.7055000000000002,6
187,0.0,3.7055000000000002,6
188,0.0,3.7058999999999997,6
189,-0.01,3.7058,6
190,-0.02,3.5656,6
191,7.0,3.5656,6
192,-0.03,3.5652999999999997,6
193,-0.02,3.5650999999999997,6
194,2.0,3.5852,6
195,5.0,3.5652,6
