update,policy_loss,value_loss,entropy,steps
0,-0.02632056549191475,12.239397048950195,2.5066349506378174,128
1,-0.023260869085788727,16.20976448059082,2.2579004764556885,256
2,-0.09860356152057648,22.965965270996094,2.3583271503448486,384
3,-0.06608334183692932,12.653985023498535,2.2617409229278564,512
4,0.04801785200834274,13.520804405212402,2.140038013458252,640
5,0.04590623825788498,13.288238525390625,2.0259552001953125,768
6,0.03726189211010933,16.34714126586914,2.036809206008911,896
7,-0.05444253981113434,23.85504722595215,1.6689670085906982,1024
8,-0.04796349257230759,21.900156021118164,1.9425535202026367,1152
9,0.03969043865799904,19.62261199951172,1.969029426574707,1280
10,-0.13510525226593018,27.899456024169922,1.6673288345336914,1408
11,-0.03856900706887245,15.624171257019043,1.7561448812484741,1536
12,-0.08078290522098541,20.146120071411133,1.5430402755737305,1664
13,-0.017675668001174927,23.310516357421875,1.4708513021469116,1792
14,0.08545684069395065,22.316720962524414,1.4069122076034546,1920
15,0.05758551508188248,20.20647430419922,1.4513648748397827,2048
16,0.15779685974121094,21.325345993041992,1.548518180847168,2176
17,0.10855661332607269,21.09803009033203,1.3906034231185913,2304
18,-0.020541787147521973,27.306758880615234,1.7247142791748047,2432
19,0.020256761461496353,25.016754150390625,1.3748321533203125,2560
20,-0.04834398627281189,17.376949310302734,0.9577139616012573,2688
21,-0.013805575668811798,19.962003707885742,1.1036704778671265,2816
22,0.03590330481529236,21.391664505004883,1.4847944974899292,2944
