step,episode,return,loss
2,1,10.0,0.0
6,2,0.0,0.0
10,3,14.0,0.0
13,4,21.0,0.0
17,5,11.0,0.0
18,6,14.0,0.0
23,7,0.0,0.0
25,8,16.0,0.0
27,9,9.0,0.0
28,10,12.0,0.0
33,11,0.0,0.0
35,12,0.0,0.0
36,13,0.0,0.0
38,14,0.0,0.0
39,15,0.0,0.0
44,16,11.0,0.0
49,17,0.0,0.0
50,18,13.0,0.0
51,19,0.0,0.0
52,20,0.0,0.0
56,21,9.0,0.0
58,22,0.0,0.0
59,23,0.0,0.0
63,24,11.0,0.0
68,25,0.0,0.0
71,26,21.0,0.0
76,27,0.0,0.0
78,28,0.0,0.0
81,29,0.0,0.0
83,30,0.0,0.0
87,31,25.0,0.0
92,32,19.0,0.0
94,33,0.0,0.0
96,34,15.0,0.0
99,35,0.0,0.0
101,36,14.0,0.0
105,37,0.0,0.0
110,38,0.0,0.0
113,39,3.0,0.0
116,40,20.0,0.0
118,41,0.0,0.0
120,42,0.0,0.0
122,43,9.0,0.0
127,44,0.0,0.0
130,45,0.0,6.942131519317627
133,46,12.0,0.0
134,47,0.0,0.0
136,48,10.0,0.0
138,49,8.0,0.0
139,50,6.0,0.0
141,51,0.0,0.0
145,52,10.0,0.0
149,53,0.0,0.0
154,54,0.0,0.0
155,55,0.0,0.0
160,56,13.0,0.0
162,57,15.0,0.0
165,58,3.0,0.0
168,59,25.0,0.0
172,60,0.0,0.0
173,61,8.0,0.0
176,62,16.0,0.0
178,63,6.0,0.0
180,64,0.0,0.0
183,65,26.0,0.0
184,66,0.0,0.0
187,67,21.0,0.0
191,68,0.0,0.0
194,69,4.0,0.0
195,70,9.0,0.0
196,71,0.0,0.0
201,72,21.0,0.0
202,73,0.0,0.0
204,74,0.0,0.0
205,75,0.0,0.0
208,76,18.0,0.0
209,77,19.0,0.0
211,78,0.0,0.0
212,79,0.0,0.0
217,80,0.0,0.0
222,81,0.0,0.0
223,82,21.0,0.0
228,83,0.0,0.0
230,84,18.0,0.0
235,85,0.0,0.0
237,86,0.0,0.0
242,87,0.0,0.0
243,88,0.0,0.0
248,89,0.0,0.0
249,90,10.0,0.0
254,91,0.0,0.0
256,92,0.0,0.0
260,93,11.0,7.329583644866943
262,94,0.0,0.0
263,95,0.0,0.0
266,96,10.0,0.0
268,97,12.0,0.0
271,98,16.0,0.0
272,99,22.0,0.0
273,100,0.0,0.0
276,101,10.0,0.0
277,102,0.0,0.0
282,103,0.0,0.0
287,104,0.0,0.0
289,105,8.0,0.0
294,106,0.0,0.0
296,107,7.0,0.0
299,108,1.0,0.0
302,109,0.0,0.0
306,110,0.0,0.0
308,111,6.0,0.0
311,112,0.0,0.0
316,113,0.0,0.0
321,114,0.0,0.0
322,115,10.0,0.0
324,116,14.0,0.0
329,117,0.0,0.0
330,118,0.0,0.0
332,119,3.0,0.0
335,120,20.0,0.0
336,121,0.0,0.0
341,122,0.0,0.0
344,123,3.0,0.0
346,124,0.0,0.0
351,125,0.0,0.0
356,126,0.0,0.0
357,127,0.0,0.0
359,128,0.0,0.0
361,129,0.0,0.0
363,130,0.0,0.0
364,131,11.0,0.0
365,132,10.0,0.0
370,133,0.0,0.0
371,134,0.0,0.0
376,135,0.0,0.0
380,136,0.0,0.0
382,137,29.0,0.0
383,138,10.0,0.0
384,139,0.0,0.0
386,140,20.0,3.3946902751922607
390,141,15.0,0.0
391,142,28.0,0.0
392,143,5.0,0.0
393,144,16.0,0.0
394,145,0.0,0.0
396,146,16.0,0.0
401,147,21.0,0.0
403,148,0.0,0.0
405,149,0.0,0.0
408,150,13.0,0.0
411,151,8.0,0.0
412,152,0.0,0.0
415,153,7.0,0.0
420,154,0.0,0.0
424,155,14.0,0.0
426,156,0.0,0.0
428,157,16.0,0.0
429,158,19.0,0.0
431,159,0.0,0.0
433,160,0.0,0.0
438,161,0.0,0.0
439,162,0.0,0.0
444,163,0.0,0.0
446,164,0.0,0.0
449,165,0.0,0.0
453,166,23.0,0.0
454,167,12.0,0.0
458,168,0.0,0.0
461,169,0.0,0.0
465,170,18.0,0.0
466,171,18.0,0.0
469,172,0.0,0.0
473,173,11.0,0.0
474,174,0.0,0.0
477,175,21.0,0.0
480,176,14.0,0.0
484,177,0.0,0.0
486,178,0.0,0.0
487,179,0.0,0.0
492,180,0.0,0.0
493,181,0.0,0.0
494,182,0.0,0.0
499,183,0.0,0.0
500,184,0.0,0.0
505,185,2.0,0.0
510,186,0.0,0.0
513,187,0.0,7.976999282836914
515,188,0.0,0.0
516,189,0.0,0.0
521,190,0.0,0.0
525,191,0.0,0.0
528,192,0.0,0.0
533,193,16.0,0.0
534,194,0.0,0.0
535,195,0.0,0.0
536,196,19.0,0.0
538,197,14.0,0.0
541,198,6.0,0.0
543,199,16.0,0.0
545,200,0.0,0.0
547,201,13.0,0.0
549,202,10.0,0.0
550,203,0.0,0.0
552,204,20.0,0.0
557,205,0.0,0.0
559,206,9.0,0.0
561,207,0.0,0.0
564,208,21.0,0.0
565,209,0.0,0.0
566,210,0.0,0.0
568,211,0.0,0.0
572,212,0.0,0.0
575,213,0.0,0.0
578,214,0.0,0.0
582,215,0.0,0.0
587,216,0.0,0.0
590,217,0.0,0.0
595,218,12.0,0.0
597,219,17.0,0.0
600,220,15.0,0.0
605,221,0.0,0.0
606,222,11.0,0.0
609,223,7.0,0.0
610,224,0.0,0.0
611,225,0.0,0.0
612,226,10.0,0.0
616,227,22.0,0.0
617,228,6.0,0.0
619,229,15.0,0.0
620,230,0.0,0.0
622,231,8.0,0.0
624,232,0.0,0.0
627,233,0.0,0.0
632,234,25.0,0.0
634,235,0.0,0.0
637,236,3.0,0.0
638,237,0.0,0.0
640,238,18.0,0.0
645,239,13.0,8.713586807250977
647,240,7.0,0.0
648,241,0.0,0.0
650,242,6.0,0.0
651,243,11.0,0.0
654,244,0.0,0.0
656,245,8.0,0.0
657,246,12.0,0.0
659,247,15.0,0.0
661,248,1.0,0.0
662,249,12.0,0.0
664,250,0.0,0.0
665,251,0.0,0.0
670,252,0.0,0.0
675,253,0.0,0.0
680,254,0.0,0.0
681,255,10.0,0.0
686,256,0.0,0.0
689,257,5.0,0.0
690,258,0.0,0.0
692,259,16.0,0.0
694,260,9.0,0.0
695,261,17.0,0.0
696,262,10.0,0.0
699,263,23.0,0.0
701,264,22.0,0.0
705,265,7.0,0.0
707,266,8.0,0.0
711,267,16.0,0.0
712,268,0.0,0.0
713,269,0.0,0.0
715,270,0.0,0.0
718,271,11.0,0.0
721,272,0.0,0.0
725,273,0.0,0.0
726,274,0.0,0.0
727,275,0.0,0.0
732,276,19.0,0.0
736,277,0.0,0.0
737,278,0.0,0.0
740,279,9.0,0.0
741,280,16.0,0.0
742,281,8.0,0.0
743,282,3.0,0.0
745,283,0.0,0.0
746,284,9.0,0.0
747,285,0.0,0.0
750,286,6.0,0.0
751,287,8.0,0.0
753,288,4.0,0.0
756,289,6.0,0.0
759,290,22.0,0.0
763,291,0.0,0.0
765,292,10.0,0.0
766,293,12.0,0.0
767,294,13.0,0.0
768,295,0.0,0.0
771,296,14.0,8.262578964233398
775,297,0.0,0.0
776,298,0.0,0.0
781,299,0.0,0.0
784,300,0.0,0.0
786,301,15.0,0.0
787,302,16.0,0.0
788,303,15.0,0.0
790,304,0.0,0.0
791,305,0.0,0.0
796,306,0.0,0.0
801,307,20.0,0.0
803,308,11.0,0.0
807,309,11.0,0.0
809,310,25.0,0.0
810,311,0.0,0.0
813,312,7.0,0.0
815,313,0.0,0.0
816,314,3.0,0.0
818,315,12.0,0.0
819,316,21.0,0.0
820,317,15.0,0.0
825,318,7.0,0.0
826,319,23.0,0.0
829,320,12.0,0.0
830,321,0.0,0.0
834,322,2.0,0.0
835,323,21.0,0.0
837,324,23.0,0.0
838,325,5.0,0.0
840,326,16.0,0.0
841,327,24.0,0.0
842,328,0.0,0.0
843,329,0.0,0.0
844,330,13.0,0.0
846,331,14.0,0.0
849,332,0.0,0.0
851,333,8.0,0.0
854,334,13.0,0.0
855,335,14.0,0.0
857,336,13.0,0.0
858,337,1.0,0.0
861,338,16.0,0.0
863,339,11.0,0.0
865,340,15.0,0.0
868,341,7.0,0.0
871,342,0.0,0.0
872,343,7.0,0.0
877,344,0.0,0.0
879,345,0.0,0.0
880,346,17.0,0.0
882,347,0.0,0.0
885,348,21.0,0.0
890,349,15.0,0.0
891,350,0.0,0.0
894,351,13.0,0.0
896,352,3.0,0.0
898,353,17.0,19.30269432067871
899,354,26.0,0.0
902,355,0.0,0.0
903,356,12.0,0.0
904,357,12.0,0.0
907,358,18.0,0.0
912,359,0.0,0.0
914,360,14.0,0.0
919,361,0.0,0.0
924,362,0.0,0.0
926,363,15.0,0.0
931,364,14.0,0.0
933,365,16.0,0.0
935,366,15.0,0.0
940,367,0.0,0.0
941,368,15.0,0.0
944,369,0.0,0.0
947,370,15.0,0.0
950,371,15.0,0.0
951,372,17.0,0.0
955,373,10.0,0.0
958,374,26.0,0.0
959,375,18.0,0.0
960,376,14.0,0.0
963,377,0.0,0.0
968,378,0.0,0.0
971,379,20.0,0.0
974,380,13.0,0.0
977,381,8.0,0.0
979,382,11.0,0.0
984,383,0.0,0.0
988,384,14.0,0.0
989,385,20.0,0.0
991,386,5.0,0.0
992,387,0.0,0.0
993,388,0.0,0.0
998,389,0.0,0.0
1000,390,9.0,0.0
1002,391,16.0,0.0
1006,392,13.0,0.0
1008,393,0.0,0.0
1013,394,0.0,0.0
1014,395,6.0,0.0
1016,396,0.0,0.0
1021,397,0.0,0.0
1025,398,0.0,9.12141227722168
1028,399,6.0,0.0
1030,400,10.0,0.0
1032,401,19.0,0.0
1033,402,0.0,0.0
1035,403,18.0,0.0
1037,404,10.0,0.0
1040,405,0.0,0.0
1042,406,3.0,0.0
1047,407,0.0,0.0
1051,408,10.0,0.0
1054,409,0.0,0.0
1056,410,0.0,0.0
1057,411,15.0,0.0
1059,412,12.0,0.0
1061,413,20.0,0.0
1063,414,20.0,0.0
1065,415,5.0,0.0
1067,416,11.0,0.0
1070,417,0.0,0.0
1074,418,16.0,0.0
1075,419,23.0,0.0
1077,420,12.0,0.0
1080,421,5.0,0.0
1085,422,0.0,0.0
1089,423,0.0,0.0
1091,424,4.0,0.0
1094,425,4.0,0.0
1096,426,8.0,0.0
1097,427,11.0,0.0
1099,428,0.0,0.0
1100,429,11.0,0.0
1101,430,24.0,0.0
1103,431,0.0,0.0
1104,432,0.0,0.0
1105,433,7.0,0.0
1106,434,0.0,0.0
1107,435,0.0,0.0
1109,436,0.0,0.0
1110,437,3.0,0.0
1111,438,21.0,0.0
1113,439,21.0,0.0
1114,440,15.0,0.0
1117,441,19.0,0.0
1118,442,10.0,0.0
1123,443,0.0,0.0
1124,444,20.0,0.0
1126,445,16.0,0.0
1128,446,15.0,0.0
1129,447,0.0,0.0
1134,448,0.0,0.0
1137,449,0.0,0.0
1139,450,10.0,0.0
1140,451,6.0,0.0
1141,452,26.0,0.0
1142,453,6.0,0.0
1147,454,16.0,0.0
1152,455,0.0,0.0
1153,456,0.0,11.761343002319336
1155,457,9.0,0.0
1157,458,12.0,0.0
1158,459,12.0,0.0
1159,460,9.0,0.0
1161,461,19.0,0.0
1162,462,10.0,0.0
1164,463,21.0,0.0
1165,464,10.0,0.0
1168,465,12.0,0.0
1170,466,10.0,0.0
1171,467,11.0,0.0
1172,468,25.0,0.0
1175,469,5.0,0.0
1176,470,0.0,0.0
1178,471,16.0,0.0
1179,472,7.0,0.0
1180,473,4.0,0.0
1181,474,13.0,0.0
