step,episode,return,loss
2,1,10.0,0.02426273375749588
3,2,0.0,0.017572984099388123
4,3,0.0,0.01450374349951744
9,4,0.0,0.030599374324083328
11,5,7.0,0.024051589891314507
13,6,0.0,0.031624265015125275
14,7,0.0,0.016993023455142975
16,8,5.0,0.02578219771385193
18,9,0.0,0.02924875169992447
19,10,0.0,0.014511238783597946
23,11,17.0,0.017409183084964752
26,12,0.0,0.02760629914700985
29,13,0.0,0.015406964346766472
32,14,4.0,0.040278736501932144
37,15,0.0,0.029970649629831314
40,16,17.0,0.02961699850857258
42,17,0.0,0.02736678719520569
45,18,10.0,0.02068766951560974
47,19,0.0,0.029401592910289764
48,20,17.0,0.015584948472678661
50,21,0.0,0.028240079060196877
54,22,0.0,0.02766653150320053
56,23,18.0,0.028599390760064125
57,24,4.0,0.0159992016851902
58,25,7.0,0.01471787877380848
60,26,15.0,0.028119606897234917
61,27,4.0,0.014321132563054562
62,28,0.0,0.014635483734309673
65,29,5.0,0.02934654802083969
70,30,0.0,0.024285627529025078
74,31,0.0,0.04803533852100372
77,32,14.0,0.028797641396522522
78,33,0.0,0.016221003606915474
79,34,0.0,0.013848868198692799
81,35,11.0,0.01587194763123989
82,36,0.0,0.01415774691849947
86,37,8.0,0.021116582676768303
89,38,0.0,0.02527705393731594
90,39,0.0,0.013288073241710663
92,40,0.0,0.027410943061113358
96,41,5.0,0.02030957117676735
101,42,0.0,0.04676075652241707
103,43,6.0,0.035776376724243164
108,44,9.0,0.03564871475100517
111,45,0.0,0.03692972660064697
115,46,9.0,0.0456230491399765
116,47,10.0,0.014507409185171127
119,48,19.0,0.030275821685791016
122,49,0.0,0.04177141562104225
125,50,0.0,0.02694316767156124
128,51,1.0,0.030831672251224518
129,52,9.0,0.015554280951619148
130,53,11.0,0.01322409138083458
133,54,0.0,0.030586106702685356
135,55,12.0,0.015967853367328644
136,56,12.0,0.013942748308181763
138,57,0.0,0.03065822459757328
140,58,0.0,0.031920481473207474
142,59,4.0,0.025949658825993538
143,60,0.0,0.011945171281695366
144,61,0.0,0.012028205208480358
148,62,18.0,0.028663979843258858
151,63,0.0,0.027346601709723473
154,64,11.0,0.025138171389698982
155,65,19.0,0.012774796225130558
160,66,0.0,0.04492318630218506
165,67,14.0,0.03273804485797882
167,68,0.0,0.02498270943760872
168,69,0.0,0.012896735221147537
172,70,7.0,0.017067279666662216
173,71,0.0,0.012409606017172337
175,72,0.0,0.02655959315598011
177,73,0.0,0.03222983703017235
181,74,9.0,0.019968098029494286
182,75,0.0,0.015136423520743847
183,76,0.0,0.010848604142665863
185,77,0.0,0.016287541016936302
186,78,0.0,0.013738135807216167
191,79,0.0,0.039694834500551224
193,80,0.0,0.0174965001642704
195,81,3.0,0.02242318168282509
197,82,24.0,0.030631350353360176
200,83,0.0,0.026826441287994385
201,84,0.0,0.013180513866245747
202,85,0.0,0.00981290265917778
203,86,15.0,0.013412677682936192
204,87,8.0,0.013889710418879986
206,88,0.0,0.03295999392867088
207,89,0.0,0.009266599081456661
208,90,0.0,0.009784352034330368
210,91,19.0,0.01763458363711834
211,92,0.0,0.014369813725352287
213,93,10.0,0.02061830461025238
217,94,0.0,0.027205416932702065
220,95,15.0,0.04255004972219467
225,96,0.0,0.05087229609489441
226,97,0.0,0.010147047229111195
228,98,0.0,0.03434794768691063
229,99,11.0,0.013378136791288853
230,100,16.0,0.013470136560499668
231,101,0.0,0.009904209524393082
234,102,24.0,0.03074326366186142
235,103,1.0,0.01365581713616848
236,104,0.0,0.01152394711971283
238,105,0.0,0.026343077421188354
241,106,2.0,0.02072788029909134
242,107,0.0,0.010496845468878746
243,108,0.0,0.008072342723608017
245,109,0.0,0.03337407484650612
