episode,return,rolling_mean_return_100,step
1,13.0,13.0,0
2,-0.01,6.495,0
3,18.0,10.33,0
4,-0.03,7.74,0
5,0.0,6.192,0
6,-0.03,5.155,0
7,-0.01,4.417142857142857,0
8,5.97,4.61125,0
9,15.0,5.765555555555555,0
10,16.0,6.789,0
11,-0.02,6.170000000000001,0
12,16.0,6.989166666666667,0
13,-0.04,6.4484615384615385,0
14,14.0,6.987857142857143,0
15,-0.01,6.521333333333333,0
16,-0.02,6.1125,0
17,16.0,6.694117647058824,0
18,-0.04,6.32,0
19,11.0,6.566315789473684,0
20,-0.02,6.237,0
21,-0.03,5.938571428571429,0
22,-0.03,5.667272727272728,0
23,10.0,5.855652173913044,0
24,0.0,5.611666666666667,0
25,6.0,5.6272,0
26,7.0,5.680000000000001,0
27,15.98,6.061481481481481,0
28,10.0,6.202142857142857,0
29,19.0,6.6434482758620685,0
30,13.0,6.855333333333333,0
31,13.99,7.085483870967742,0
32,4.99,7.0200000000000005,0
33,-0.03,6.806363636363637,1
34,0.0,6.6061764705882355,1
35,0.0,6.417428571428572,1
36,0.0,6.239166666666667,1
37,0.0,6.070540540540541,1
38,0.0,5.910789473684211,1
39,0.0,5.759230769230769,1
40,0.0,5.6152500000000005,1
41,0.0,5.4782926829268295,1
42,0.0,5.347857142857143,1
43,0.0,5.223488372093024,1
44,0.0,5.104772727272728,1
45,0.0,4.991333333333333,1
46,0.0,4.882826086956522,1
47,0.0,4.778936170212766,1
48,0.0,4.679375,1
49,0.0,4.583877551020408,1
50,0.0,4.4922,1
51,0.0,4.404117647058824,1
52,0.0,4.319423076923077,1
53,0.0,4.237924528301887,1
54,0.0,4.1594444444444445,1
55,0.0,4.083818181818182,1
56,0.0,4.010892857142857,1
57,0.0,3.940526315789474,1
58,4.0,3.9415517241379314,2
59,0.0,3.8747457627118647,2
60,21.0,4.160166666666667,2
61,-0.01,4.091803278688524,2
62,18.0,4.316129032258065,2
63,0.0,4.247619047619048,2
64,-0.02,4.1809375,2
65,16.0,4.3627692307692305,2
66,-0.01,4.296515151515152,2
67,6.0,4.321940298507463,2
68,0.0,4.258382352941176,2
69,-0.03,4.196231884057971,2
70,12.0,4.307714285714286,2
71,2.0,4.275211267605634,2
72,0.0,4.215833333333333,2
73,8.99,4.281232876712329,2
74,0.0,4.223378378378378,2
75,14.0,4.353733333333333,2
76,10.0,4.428026315789474,2
77,0.0,4.37051948051948,2
78,16.0,4.519615384615384,2
79,-0.01,4.462278481012658,2
80,7.0,4.494,2
81,0.0,4.438518518518518,2
82,0.0,4.3843902439024385,2
83,6.0,4.403855421686747,2
84,0.0,4.351428571428571,2
85,-0.02,4.3,2
86,0.0,4.25,2
87,17.0,4.396551724137931,2
88,0.0,4.346590909090909,2
89,16.0,4.477528089887641,2
90,14.0,4.583333333333333,2
91,-0.01,4.532857142857143,2
92,0.0,4.483586956521739,2
93,12.96,4.5747311827956985,2
94,0.0,4.526063829787234,2
95,-0.01,4.478315789473684,2
96,0.0,4.431666666666667,2
97,0.0,4.385979381443299,2
98,0.0,4.341224489795918,2
99,19.99,4.499292929292929,2
100,-0.02,4.4541,3
101,0.0,4.3241000000000005,3
102,0.0,4.3242,3
103,0.0,4.1442000000000005,3
104,0.0,4.1445,3
105,0.0,4.1445,3
106,0.0,4.1448,3
107,0.0,4.1449,3
108,0.0,4.0851999999999995,3
109,0.0,3.9352,3
110,0.0,3.7752,3
111,0.0,3.7754000000000003,3
112,0.0,3.6154,3
113,0.0,3.6157999999999997,3
114,0.0,3.4758,3
115,0.0,3.4758999999999998,3
116,0.0,3.4761,3
117,0.0,3.3161,3
118,0.0,3.3164999999999996,3
119,0.0,3.2064999999999997,3
120,0.0,3.2067,3
121,0.0,3.207,3
122,0.0,3.2073,3
123,0.0,3.1073000000000004,3
124,0.0,3.1073000000000004,3
125,0.0,3.0473000000000003,4
126,0.0,2.9773,4
127,0.0,2.8175,4
128,0.0,2.7175,4
129,0.0,2.5275,4
130,0.0,2.3975,4
131,0.0,2.2576,4
132,0.0,2.2077,4
133,0.0,2.208,4
134,0.0,2.208,4
135,0.0,2.208,4
136,0.0,2.208,4
137,0.0,2.208,4
138,0.0,2.208,4
139,0.0,2.208,4
140,0.0,2.208,4
141,0.0,2.208,4
142,0.0,2.208,4
143,0.0,2.208,4
144,0.0,2.208,4
145,0.0,2.208,4
146,0.0,2.208,4
147,0.0,2.208,4
148,0.0,2.208,4
149,9.0,2.298,4
150,0.0,2.298,4
151,0.0,2.298,4
152,0.0,2.298,4
153,0.0,2.298,4
154,0.0,2.298,4
155,0.0,2.298,4
156,0.0,2.298,5
157,20.0,2.498,5
158,0.0,2.458,5
159,0.0,2.458,5
160,8.0,2.3280000000000003,5
161,13.0,2.4581,5
162,8.0,2.3581,5
163,10.0,2.4581,5
164,0.0,2.4583,5
165,0.0,2.2983000000000002,5
166,0.0,2.2984,5
167,0.0,2.2384,5
168,0.0,2.2384,5
169,0.0,2.2387,5
170,0.0,2.1187,5
171,0.0,2.0987,5
172,0.0,2.0987,5
173,0.0,2.0088,5
174,0.0,2.0088,5
175,0.0,1.8688,5
176,0.0,1.7688,5
177,0.0,1.7688,5
178,0.0,1.6088,5
179,0.0,1.6088999999999998,5
180,0.0,1.5389,5
181,0.0,1.5389,5
182,0.0,1.5389,5
183,0.0,1.4788999999999999,5
184,0.0,1.4788999999999999,5
185,0.0,1.4790999999999999,5
186,0.0,1.4790999999999999,5
187,0.0,1.3091,5
188,0.0,1.3091,5
189,0.0,1.1491,5
190,10.0,1.1091,5
191,0.0,1.1092,5
192,0.0,1.1092,5
193,0.0,0.9795999999999999,5
194,0.0,0.9795999999999999,5
195,5.0,1.0297,6
196,-0.02,1.0295,6
197,17.0,1.1995,6
198,8.99,1.2893999999999999,6
199,-0.02,1.0893000000000002,6
