update,policy_loss,value_loss,entropy,steps
0,0.022998588159680367,nan,0.0,4
1,0.04019525274634361,nan,0.0,9
2,0.015300501137971878,nan,0.0,11
3,0.0168286319822073,nan,0.0,13
4,0.0173247829079628,nan,0.0,14
5,0.01417458150535822,nan,0.0,15
6,0.013876461423933506,nan,0.0,17
7,0.01442735269665718,nan,0.0,20
8,0.015297643840312958,nan,0.0,22
9,0.015572120435535908,nan,0.0,23
10,0.02798442728817463,nan,0.0,25
11,0.016410324722528458,nan,0.0,26
12,0.014878015033900738,nan,0.0,28
13,0.012971538119018078,nan,0.0,29
14,0.014794871211051941,nan,0.0,30
15,0.013721837662160397,nan,0.0,34
16,0.038653451949357986,nan,0.0,37
17,0.03777148574590683,nan,0.0,39
18,0.010208678431808949,nan,0.0,40
19,0.01849227212369442,nan,0.0,43
20,0.012914466671645641,nan,0.0,45
21,0.013332800939679146,nan,0.0,46
22,0.02354970946907997,nan,0.0,49
23,0.014254736714065075,nan,0.0,51
24,0.012934694066643715,nan,0.0,53
25,0.01483624055981636,nan,0.0,54
26,0.011805262416601181,nan,0.0,55
27,0.013275930657982826,nan,0.0,57
28,0.046130046248435974,nan,0.0,60
29,0.01303299143910408,nan,0.0,62
30,0.03316425159573555,nan,0.0,64
31,0.010017876513302326,nan,0.0,65
32,0.01526482030749321,nan,0.0,66
33,0.017293665558099747,nan,0.0,67
34,0.030734995380043983,nan,0.0,72
35,0.011961163021624088,nan,0.0,73
36,0.010860231705009937,nan,0.0,74
37,0.011281813494861126,nan,0.0,75
38,0.009695006534457207,nan,0.0,76
39,0.014414849691092968,nan,0.0,77
40,0.014364108443260193,nan,0.0,78
41,0.014556651003658772,nan,0.0,79
42,0.03808183968067169,nan,0.0,82
43,0.030878327786922455,nan,0.0,86
44,0.008957074023783207,nan,0.0,87
45,0.02168721705675125,nan,0.0,89
46,0.013974098488688469,nan,0.0,90
47,0.014459989033639431,nan,0.0,92
48,0.029462890699505806,nan,0.0,94
49,0.01302244607359171,nan,0.0,95
50,0.022710880264639854,nan,0.0,100
51,0.01369453128427267,nan,0.0,101
52,0.015015563927590847,nan,0.0,102
53,0.02445627935230732,nan,0.0,107
54,0.02912226691842079,nan,0.0,109
55,0.01426153164356947,nan,0.0,110
56,0.044728439301252365,nan,0.0,115
57,0.012857917696237564,nan,0.0,116
58,0.007127088960260153,nan,0.0,117
59,0.01083753164857626,nan,0.0,118
60,0.00792238675057888,nan,0.0,119
61,0.02262427844107151,nan,0.0,123
62,0.01759972609579563,nan,0.0,126
63,0.009645226411521435,nan,0.0,127
64,0.026999810710549355,nan,0.0,129
65,0.025854606181383133,nan,0.0,131
66,0.013251353055238724,nan,0.0,132
67,0.024577267467975616,nan,0.0,136
68,0.021066363900899887,nan,0.0,138
69,0.007766570895910263,nan,0.0,139
70,0.013082343153655529,nan,0.0,140
71,0.013666162267327309,nan,0.0,141
72,0.020835844799876213,nan,0.0,146
