episode,return,rolling_mean_return_100,step
326,1.0,3.26,326
327,0.0,3.26,327
328,0.0,3.26,328
329,0.0,3.26,329
330,0.0,3.26,330
331,0.0,3.26,331
332,8.0,3.34,332
333,0.0,3.34,333
334,0.0,3.34,334
335,19.0,3.53,335
336,0.0,3.53,336
337,0.0,3.53,337
338,0.0,3.28,338
339,0.0,3.28,339
340,5.0,3.33,340
341,0.0,3.33,341
342,15.0,3.41,342
343,0.0,3.41,343
344,9.0,3.5,344
345,0.0,3.5,345
346,0.0,3.5,346
347,0.0,3.4,347
348,10.0,3.33,348
349,0.0,3.33,349
350,0.0,3.33,350
351,13.0,3.46,351
352,0.0,3.46,352
353,8.0,3.54,353
354,0.0,3.54,354
355,0.0,3.49,355
356,0.0,3.49,356
357,18.0,3.67,357
358,0.0,3.67,358
359,18.0,3.85,359
360,7.0,3.92,360
361,0.0,3.75,361
362,19.0,3.94,362
363,0.0,3.94,363
364,0.0,3.94,364
365,17.0,4.11,365
366,0.0,4.11,366
367,0.0,4.07,367
368,13.0,4.01,368
369,0.0,4.01,369
370,0.0,4.01,370
371,25.0,4.26,371
372,19.0,4.45,372
373,7.0,4.52,373
374,0.0,4.34,374
375,0.0,4.34,375
376,0.0,4.34,376
377,9.0,4.43,377
378,19.0,4.62,378
379,0.0,4.62,379
380,12.0,4.74,380
381,0.0,4.74,381
382,0.0,4.59,382
383,0.0,4.59,383
384,0.0,4.59,384
385,4.0,4.53,385
386,0.0,4.42,386
387,0.0,4.42,387
388,14.0,4.3,388
389,0.0,4.3,389
390,10.0,4.4,390
391,11.0,4.51,391
392,0.0,4.51,392
393,0.0,4.51,393
394,0.0,4.44,394
395,0.0,4.44,395
396,15.0,4.59,396
397,5.0,4.64,397
398,0.0,4.64,398
399,0.0,4.62,399
400,17.0,4.79,400
401,0.0,4.79,401
402,0.0,4.79,402
403,0.0,4.79,403
404,1.0,4.8,404
405,0.0,4.61,405
406,0.0,4.61,406
407,0.0,4.46,407
408,21.0,4.59,408
409,17.0,4.61,409
410,0.0,4.45,410
411,17.0,4.62,411
412,18.0,4.8,412
413,4.0,4.7,413
414,0.0,4.7,414
415,0.0,4.59,415
416,4.0,4.63,416
417,0.0,4.63,417
418,0.0,4.51,418
419,0.0,4.36,419
420,0.0,4.36,420
421,0.0,4.29,421
422,0.0,4.29,422
423,0.0,4.29,423
424,0.0,4.29,424
425,0.0,4.29,425
426,8.0,4.36,426
427,0.0,4.36,427
428,0.0,4.36,428
429,0.0,4.36,429
430,0.0,4.36,430
431,11.0,4.47,431
432,0.0,4.39,432
433,0.0,4.39,433
434,0.0,4.39,434
435,9.0,4.29,435
436,10.0,4.39,436
437,0.0,4.39,437
438,9.0,4.48,438
439,0.0,4.48,439
440,0.0,4.43,440
441,9.0,4.52,441
442,0.0,4.37,442
443,24.0,4.61,443
444,0.0,4.52,444
445,12.0,4.64,445
446,0.0,4.64,446
447,0.0,4.64,447
448,4.0,4.58,448
449,0.0,4.58,449
450,0.0,4.58,450
451,18.0,4.63,451
452,0.0,4.63,452
453,0.0,4.55,453
454,19.0,4.74,454
455,0.0,4.74,455
456,14.0,4.88,456
457,10.0,4.8,457
458,0.0,4.8,458
459,0.0,4.62,459
460,0.0,4.55,460
461,5.0,4.6,461
462,0.0,4.41,462
463,9.0,4.5,463
464,6.0,4.56,464
465,0.0,4.39,465
466,0.0,4.39,466
467,0.0,4.39,467
468,9.0,4.35,468
469,7.0,4.42,469
470,0.0,4.42,470
471,24.0,4.41,471
472,0.0,4.22,472
473,23.0,4.38,473
474,0.0,4.38,474
475,0.0,4.38,475
476,8.0,4.46,476
477,0.0,4.37,477
478,0.0,4.18,478
479,0.0,4.18,479
480,19.0,4.25,480
481,1.0,4.26,481
482,0.0,4.26,482
483,15.0,4.41,483
484,0.0,4.41,484
485,0.0,4.37,485
486,0.0,4.37,486
487,0.0,4.37,487
488,11.0,4.34,488
489,16.0,4.5,489
490,0.0,4.4,490
491,0.0,4.29,491
492,1.0,4.3,492
493,0.0,4.3,493
494,0.0,4.3,494
495,0.0,4.3,495
496,0.0,4.15,496
497,0.0,4.1,497
498,0.0,4.1,498
499,25.0,4.35,499
500,2.0,4.2,500
501,19.0,4.39,501
502,0.0,4.39,502
503,0.0,4.39,503
504,0.0,4.38,504
505,5.0,4.43,505
506,0.0,4.43,506
507,0.0,4.43,507
508,0.0,4.22,508
509,9.0,4.14,509
510,11.0,4.25,510
511,9.0,4.17,511
512,0.0,3.99,512
513,20.0,4.15,513
514,0.0,4.15,514
515,6.0,4.21,515
516,0.0,4.17,516
517,20.0,4.37,517
518,0.0,4.37,518
519,17.0,4.54,519
520,7.0,4.61,520
521,7.0,4.68,521
522,19.0,4.87,522
523,0.0,4.87,523
524,0.0,4.87,524
525,0.0,4.87,525
526,0.0,4.79,526
527,0.0,4.79,527
528,15.0,4.94,528
529,0.0,4.94,529
530,0.0,4.94,530
531,0.0,4.83,531
532,0.0,4.83,532
533,0.0,4.83,533
534,0.0,4.83,534
535,0.0,4.74,535
536,0.0,4.64,536
537,0.0,4.64,537
538,21.0,4.76,538
539,0.0,4.76,539
540,0.0,4.76,540
541,1.0,4.68,541
542,0.0,4.68,542
543,0.0,4.44,543
544,0.0,4.44,544
545,0.0,4.32,545
546,0.0,4.32,546
547,0.0,4.32,547
548,0.0,4.28,548
549,0.0,4.28,549
550,0.0,4.28,550
551,0.0,4.1,551
552,21.0,4.31,552
553,14.0,4.45,553
554,0.0,4.26,554
555,14.0,4.4,555
556,17.0,4.43,556
557,2.0,4.35,557
558,0.0,4.35,558
559,0.0,4.35,559
560,9.0,4.44,560
561,0.0,4.39,561
562,2.0,4.41,562
