episode,return,length,rolling_mean_reward,loss
115,9.0,1,5.06,0.022295381873846054
116,0.0,3,5.06,0.04704082012176514
117,6.0,2,5.08,0.006575394421815872
118,4.0,3,5.16,0.02552592009305954
119,10.0,2,5.36,0.00011731311678886414
120,7.0,1,5.36,0.034842599183321
121,3.0,1,5.22,0.03969902545213699
122,8.0,2,5.22,0.017847221344709396
123,4.0,1,5.1,0.030267776921391487
124,4.0,1,5.02,0.031395263969898224
125,0.0,5,4.88,0.05020368471741676
126,4.0,1,4.84,0.028615759685635567
127,5.0,1,4.94,0.03547213599085808
128,5.0,1,4.88,0.03454319015145302
129,4.0,3,4.96,0.02111729606986046
130,10.0,1,5.08,0.0359020009636879
131,4.0,2,5.08,-0.009805209934711456
132,8.0,1,5.12,0.02421659603714943
133,9.0,3,5.3,0.01907312124967575
134,0.0,3,5.3,0.04806344583630562
135,6.0,2,5.3,-0.004535023123025894
136,7.0,1,5.44,0.03267723694443703
137,0.0,5,5.28,0.045089490711688995
138,0.0,5,5.28,0.04493901506066322
139,5.0,4,5.24,-0.0057763345539569855
140,0.0,5,5.12,0.04407433420419693
141,10.0,1,5.22,0.03908011317253113
142,10.0,2,5.22,-0.01791238971054554
143,7.0,1,5.36,0.036539915949106216
144,6.0,1,5.32,0.023482616990804672
145,0.0,2,5.24,0.04148323833942413
146,9.0,2,5.26,-0.10164148360490799
147,5.0,1,5.2,0.028867019340395927
148,4.0,1,5.14,0.03933385759592056
149,5.0,2,5.08,0.013308757916092873
150,10.0,3,5.16,-0.05422457680106163
151,9.0,2,5.24,-0.004986628890037537
152,0.0,3,5.12,0.046040456742048264
153,6.0,2,5.04,0.03305729478597641
154,10.0,1,5.24,0.022791393101215363
155,6.0,4,5.36,-0.003528676927089691
156,0.0,3,5.26,0.04984205216169357
157,4.0,2,5.2,0.0045770034193992615
158,7.0,4,5.26,0.07469587028026581
159,6.0,3,5.3,0.04294024035334587
160,6.0,2,5.42,0.003986898809671402
161,6.0,1,5.38,0.023816127330064774
162,6.0,2,5.42,-0.012679915875196457
163,0.0,5,5.24,0.048441313207149506
164,5.0,2,5.18,0.02808401733636856
165,6.0,2,5.12,0.010310936719179153
166,10.0,1,5.32,0.030706649646162987
167,7.0,2,5.34,-0.0018719695508480072
168,10.0,1,5.46,0.030305985361337662
169,0.0,2,5.26,0.04000863432884216
170,7.0,1,5.26,0.036101602017879486
171,10.0,3,5.4,0.07388200610876083
172,5.0,2,5.34,0.009108062833547592
173,4.0,1,5.34,0.03332064673304558
174,8.0,2,5.42,-0.020644109696149826
175,10.0,3,5.62,-0.05366653949022293
176,4.0,2,5.62,0.013929802924394608
177,0.0,2,5.52,0.0466531366109848
178,6.0,2,5.54,0.024641849100589752
179,7.0,3,5.6,-0.07497534155845642
180,9.0,1,5.58,0.03417718783020973
181,8.0,1,5.66,0.03140237554907799
182,5.0,3,5.6,-0.006543014198541641
183,4.0,2,5.5,0.007536105811595917
184,9.0,2,5.68,-0.0165061354637146
185,6.0,2,5.68,0.01975630223751068
186,5.0,1,5.64,0.03243338689208031
187,8.0,2,5.8,-0.059296865016222
188,8.0,2,5.96,-0.03245837986469269
189,6.0,1,5.98,0.02120405063033104
190,4.0,2,6.06,0.041099194437265396
191,8.0,2,6.02,0.02918805554509163
192,4.0,1,5.9,0.027409812435507774
193,9.0,2,5.94,-0.05465490370988846
194,4.0,1,5.9,0.040343012660741806
195,6.0,2,6.02,-0.006437525153160095
196,5.0,1,5.94,0.0355939082801342
197,8.0,1,6.0,0.026349768042564392
198,10.0,1,6.12,0.03149940073490143
199,7.0,2,6.16,-0.02237079292535782
200,6.0,1,6.08,0.02943292073905468
201,4.0,1,5.98,0.027858363464474678
202,10.0,1,6.18,0.027922077104449272
203,5.0,1,6.16,0.03165147081017494
204,5.0,1,6.06,0.030402474105358124
205,10.0,1,6.14,0.02863517962396145
206,5.0,2,6.24,-0.029784299433231354
207,4.0,2,6.24,0.02662145532667637
208,10.0,2,6.3,-0.05263381451368332
209,6.0,1,6.3,0.03527338057756424
210,6.0,3,6.3,-0.08415664732456207
211,0.0,3,6.18,0.050101388245821
212,8.0,1,6.22,0.03997084125876427
213,6.0,1,6.34,0.03445526957511902
214,7.0,2,6.38,-0.008753202855587006
215,10.0,2,6.46,0.017098339274525642
216,7.0,3,6.4,0.07415765523910522
217,5.0,1,6.36,0.026606237515807152
218,0.0,2,6.16,0.055326756089925766
219,5.0,2,6.26,0.04059731587767601
220,10.0,1,6.32,0.028192708268761635
221,6.0,2,6.24,0.0159878209233284
222,6.0,1,6.26,0.024320019409060478
223,4.0,1,6.26,0.02378847822546959
224,7.0,1,6.24,0.02337450161576271
225,8.0,1,6.2,0.03877686336636543
226,5.0,2,6.22,0.038016848266124725
227,0.0,2,6.22,0.038801152259111404
228,6.0,1,6.22,0.0376717634499073
229,4.0,1,6.16,0.03886755555868149
230,0.0,3,5.98,0.04525337740778923
231,5.0,1,5.92,0.033479705452919006
232,4.0,1,5.9,0.027932604774832726
233,6.0,2,5.94,-0.02251969650387764
234,6.0,2,5.88,0.031164705753326416
235,6.0,2,5.88,0.05666917562484741
236,0.0,4,5.78,0.044715218245983124
237,8.0,4,5.78,-0.2664976418018341
238,7.0,1,5.76,0.03436886519193649
239,8.0,2,5.8,0.008590379729866982
240,10.0,1,5.92,0.02349260076880455
241,5.0,3,5.86,-0.009983368217945099
242,5.0,3,5.88,-0.013940110802650452
243,10.0,2,5.9,0.0399511456489563
244,4.0,1,5.9,0.03238764777779579
245,6.0,1,5.9,0.03035510703921318
246,10.0,2,6.0,-0.022144537419080734
247,0.0,2,5.84,0.06665322184562683
248,8.0,2,5.8,0.004820937290787697
249,7.0,1,5.8,0.028225086629390717
250,6.0,1,5.8,0.02597133256494999
251,5.0,3,5.82,0.06017230451107025
252,5.0,2,5.72,0.0015512928366661072
253,5.0,2,5.72,0.06311467289924622
254,8.0,1,5.78,0.030561795458197594
255,6.0,2,5.7,0.059027209877967834
256,4.0,1,5.68,0.03518887609243393
257,4.0,2,5.68,0.012695079669356346
258,8.0,2,5.64,-0.024754324927926064
259,8.0,2,5.68,-0.013984356075525284
260,5.0,1,5.66,0.03036845289170742
261,8.0,2,5.82,-0.006097417324781418
262,5.0,2,5.76,-0.02932576835155487
263,5.0,2,5.74,-0.001209646463394165
264,4.0,2,5.68,-0.04780592769384384
265,7.0,1,5.62,0.030137378722429276
266,5.0,2,5.58,-0.011358154937624931
267,6.0,2,5.6,0.012372581288218498
268,5.0,1,5.7,0.029428904876112938
269,10.0,2,5.8,-0.025226440280675888
270,7.0,1,5.74,0.041067928075790405
271,7.0,2,5.76,0.020607156679034233
272,0.0,3,5.64,0.050184596329927444
273,5.0,2,5.66,0.009402785450220108
274,5.0,3,5.62,-0.040228020399808884
275,4.0,2,5.54,0.07042786478996277
276,6.0,2,5.56,0.03275588899850845
277,6.0,2,5.68,0.04084653779864311
278,7.0,1,5.7,0.02969483844935894
279,4.0,2,5.7,0.010238923132419586
280,5.0,2,5.8,0.002189304679632187
281,6.0,1,5.82,0.0250969547778368
282,6.0,1,5.86,0.027486681938171387
283,5.0,1,5.84,0.036971308290958405
284,10.0,1,5.92,0.01994434744119644
285,6.0,2,5.92,-0.07948482036590576
286,7.0,2,6.06,0.005053693428635597
287,10.0,2,6.1,-0.062367357313632965
288,6.0,1,6.08,0.03318611904978752
289,6.0,2,6.04,0.031523559242486954
290,4.0,1,5.92,0.03028998337686062
291,8.0,1,5.98,0.011119120754301548
292,5.0,2,5.98,0.04152359813451767
293,6.0,1,5.9,0.023809535428881645
294,7.0,1,5.96,0.02341056801378727
295,7.0,2,5.98,0.008447052910923958
296,5.0,1,5.88,0.022399595007300377
297,6.0,2,6.0,0.011196350678801537
298,6.0,1,5.96,0.02356650121510029
299,8.0,2,5.98,0.03267080336809158
300,4.0,2,5.94,0.017410876229405403
301,5.0,2,5.94,0.060085538774728775
302,4.0,2,5.92,0.03467148542404175
303,5.0,2,5.92,-0.009698823094367981
304,6.0,2,5.88,-0.018011048436164856
305,6.0,1,5.88,0.013810926117002964
306,10.0,1,6.0,0.017017265781760216
307,6.0,1,6.04,0.01732555776834488
308,8.0,1,6.04,0.03203273564577103
309,7.0,2,6.02,-0.06441327929496765
310,5.0,2,6.02,0.002424648031592369
311,7.0,1,6.0,0.03302084282040596
312,4.0,3,5.98,0.027204357087612152
313,7.0,3,6.02,-0.11455191671848297
314,0.0,3,5.94,0.058930400758981705
315,5.0,1,5.9,0.03215814754366875
316,4.0,1,5.88,0.024553973227739334
317,4.0,3,5.84,0.017621275037527084
318,4.0,1,5.82,0.014223380014300346
319,8.0,3,5.78,-0.20408138632774353
320,7.0,1,5.78,0.030210278928279877
321,8.0,1,5.8,0.017732243984937668
322,5.0,2,5.9,-0.020765557885169983
323,10.0,1,6.0,0.01741688698530197
324,4.0,2,5.98,0.01584627293050289
325,7.0,1,6.04,0.02374333143234253
326,7.0,1,6.06,0.046841032803058624
327,7.0,1,6.08,0.02384449914097786
328,0.0,2,5.94,0.05695914104580879
329,6.0,2,5.98,0.06259266287088394
330,9.0,1,6.06,0.040091000497341156
331,6.0,2,6.06,0.14152070879936218
332,5.0,2,6.04,-0.03524091839790344
333,8.0,1,6.1,0.03740623965859413
334,5.0,3,6.0,-0.04302978515625
335,8.0,1,6.04,0.023825956508517265
336,7.0,1,6.04,0.042250387370586395
337,0.0,2,5.84,0.053545497357845306
338,0.0,3,5.72,0.036838021129369736
339,10.0,1,5.8,0.018625659868121147
340,6.0,2,5.84,0.008745361119508743
341,6.0,1,5.8,0.04571400582790375
342,6.0,1,5.82,0.0320504792034626
343,7.0,1,5.84,0.018593905493617058
344,5.0,1,5.8,0.03560155630111694
345,5.0,1,5.76,0.038625385612249374
346,5.0,1,5.76,0.0147343585267663
347,10.0,1,5.84,0.03575121983885765
348,5.0,1,5.82,0.038659367710351944
349,10.0,2,5.86,-0.0004271361976861954
350,6.0,1,5.9,0.033760637044906616
351,10.0,1,6.0,0.018527017906308174
352,6.0,1,6.04,0.040770240128040314
353,8.0,2,6.1,-0.11250364780426025
354,10.0,1,6.18,0.011891969479620457
355,4.0,1,6.14,0.04165760427713394
356,7.0,2,6.08,-0.055501628667116165
357,5.0,2,6.06,0.06498540937900543
358,6.0,2,6.02,0.03771393001079559
359,6.0,1,6.0,0.020235074684023857
360,4.0,2,5.98,0.07976993173360825
361,6.0,1,5.96,0.015426652505993843
362,10.0,1,6.08,0.025735296308994293
363,10.0,1,6.14,0.0246640145778656
364,5.0,3,6.24,-0.0007918085902929306
365,6.0,1,6.26,0.03894926607608795
366,5.0,1,6.28,0.015478653833270073
367,4.0,2,6.28,0.015363432466983795
368,5.0,1,6.3,0.012692661955952644
369,5.0,1,6.24,0.062209952622652054
370,4.0,1,6.18,0.049200639128685
371,4.0,2,6.1,0.003019440919160843
372,4.0,1,6.08,0.023507986217737198
373,5.0,1,5.98,0.0269484780728817
374,7.0,2,6.04,0.00809517502784729
375,10.0,1,6.1,0.027651134878396988
376,6.0,2,6.08,0.015567032620310783
377,4.0,1,6.02,0.03761381655931473
378,6.0,2,6.14,0.026021061465144157
379,8.0,2,6.18,0.08441056311130524
380,8.0,1,6.16,0.016423987224698067
381,10.0,2,6.24,0.07737547904253006
382,0.0,2,6.14,0.03524680435657501
383,5.0,2,6.08,-0.035474710166454315
384,10.0,1,6.18,0.029570812359452248
385,10.0,2,6.22,0.05734572559595108
386,0.0,2,6.08,0.03107919916510582
387,8.0,2,6.24,-0.008933931589126587
388,5.0,2,6.34,-0.07612568140029907
389,8.0,2,6.3,0.054934583604335785
390,7.0,1,6.32,0.014156367629766464
391,7.0,2,6.34,-0.07219813019037247
392,10.0,1,6.42,0.029273174703121185
393,10.0,2,6.48,-0.13810625672340393
394,4.0,3,6.46,-0.142941415309906
395,10.0,1,6.56,0.025464177131652832
396,4.0,1,6.54,0.02866790071129799
397,10.0,2,6.54,0.047864340245723724
398,9.0,2,6.62,0.071876659989357
399,6.0,2,6.54,0.07329750806093216
400,4.0,1,6.5,0.03699357062578201
401,5.0,1,6.4,0.024087848141789436
402,5.0,1,6.38,0.020808765664696693
403,6.0,2,6.34,-0.007755095139145851
404,6.0,2,6.26,-0.05495036393404007
405,6.0,2,6.3,-0.015161477029323578
406,8.0,2,6.32,-0.056045450270175934
407,5.0,1,6.32,0.02617637626826763
408,6.0,2,6.32,-0.027526551857590675
409,6.0,1,6.32,0.021702229976654053
410,10.0,1,6.44,0.026264352723956108
411,8.0,2,6.48,0.007581982761621475
412,5.0,1,6.38,0.03191255033016205
413,8.0,1,6.34,0.02743164263665676
414,6.0,2,6.36,-0.13067761063575745
415,5.0,1,6.34,0.013647190295159817
416,8.0,1,6.4,0.035798702389001846
417,10.0,2,6.52,-0.02025369554758072
418,5.0,2,6.52,0.05868382751941681
419,10.0,1,6.62,0.018310584127902985
420,10.0,2,6.74,-0.010385196655988693
421,6.0,3,6.78,-0.1859566569328308
422,0.0,5,6.7,0.0454581119120121
423,7.0,2,6.74,0.08061559498310089
424,8.0,2,6.76,-0.04563770443201065
425,6.0,1,6.68,0.012397520244121552
426,5.0,2,6.66,0.055692944675683975
427,7.0,2,6.72,0.046371642500162125
428,10.0,2,6.8,-0.08635374903678894
429,4.0,1,6.72,0.027774037793278694
430,10.0,1,6.76,0.03273526206612587
431,4.0,2,6.64,0.01689005084335804
432,5.0,2,6.74,-0.007556434720754623
433,5.0,2,6.74,-0.024408016353845596
434,8.0,1,6.7,0.009339869022369385
435,4.0,1,6.58,0.037890542298555374
436,5.0,2,6.68,0.09019303321838379
437,8.0,1,6.68,0.016167040914297104
438,5.0,1,6.68,0.03891361504793167
439,10.0,3,6.72,-0.1922508180141449
440,7.0,4,6.72,-0.30517759919166565
441,6.0,2,6.7,-0.002892991527915001
442,10.0,1,6.7,0.041344355791807175
443,8.0,1,6.66,0.007960407063364983
444,5.0,2,6.68,-0.04353008046746254
445,8.0,2,6.64,-0.005639776587486267
446,10.0,2,6.76,-0.03565628081560135
447,4.0,1,6.64,0.015087958425283432
448,5.0,2,6.56,0.05624191462993622
449,6.0,1,6.56,0.023941785097122192
450,5.0,2,6.58,-0.03864685818552971
451,6.0,2,6.6,-0.016750380396842957
452,5.0,2,6.6,-0.044423822313547134
453,4.0,2,6.56,-0.0004190504550933838
454,7.0,2,6.58,0.04041126370429993
455,5.0,2,6.56,3.889203071594238e-05
456,10.0,1,6.6,0.012564528733491898
457,6.0,2,6.62,-0.0037579182535409927
458,10.0,2,6.7,0.07940927147865295
459,8.0,3,6.74,-0.03259042650461197
460,5.0,2,6.64,-0.004453109577298164
461,4.0,1,6.56,0.02706918679177761
462,6.0,1,6.58,0.028376661241054535
463,8.0,1,6.58,0.01547129638493061
464,0.0,4,6.46,0.04324919730424881
465,6.0,1,6.48,0.010244886390864849
466,7.0,1,6.46,0.03383256494998932
467,9.0,2,6.44,0.013965489342808723
468,7.0,1,6.48,0.020532533526420593
469,10.0,2,6.48,0.04764966294169426
470,10.0,2,6.48,-0.02948896959424019
471,4.0,1,6.44,0.02283032424747944
472,4.0,1,6.52,0.05516137555241585
473,5.0,2,6.48,0.04044760763645172
474,5.0,2,6.42,0.01619577594101429
475,10.0,1,6.5,0.02244197577238083
476,7.0,2,6.54,-0.013369113206863403
477,6.0,1,6.52,0.04333381727337837
478,8.0,1,6.48,0.010320254601538181
479,10.0,1,6.6,0.03128703683614731
480,5.0,2,6.5,-0.02221277728676796
481,6.0,1,6.54,0.01064232923090458
482,8.0,1,6.6,0.010536089539527893
483,5.0,1,6.6,0.035340942442417145
484,7.0,4,6.58,-0.08065387606620789
485,4.0,1,6.58,0.017981145530939102
486,10.0,5,6.68,-0.28953397274017334
487,7.0,2,6.66,-0.0666310042142868
488,4.0,1,6.64,0.008496461436152458
489,4.0,2,6.52,0.06018532067537308
490,8.0,2,6.54,0.09876509755849838
491,9.0,1,6.6,0.03241238370537758
492,4.0,2,6.48,-0.033396974205970764
493,5.0,1,6.42,0.008445552550256252
494,8.0,2,6.48,-0.027743911370635033
495,4.0,1,6.4,0.007743255700916052
496,5.0,1,6.3,0.009345492348074913
497,6.0,2,6.34,-0.016551988199353218
498,5.0,1,6.34,0.03719530254602432
499,10.0,1,6.42,0.011081729084253311
500,7.0,2,6.46,-0.06891480833292007
501,5.0,3,6.44,-0.005380112677812576
502,6.0,1,6.46,0.016836492344737053
503,8.0,1,6.54,0.008935455232858658
504,8.0,1,6.56,0.05357031524181366
505,4.0,2,6.54,0.023658746853470802
506,5.0,1,6.44,0.02614041417837143
507,6.0,1,6.44,0.02713172324001789
508,6.0,1,6.36,0.017939938232302666
509,6.0,1,6.32,0.04007238149642944
510,5.0,2,6.32,-0.03206867724657059
511,8.0,1,6.4,0.033992066979408264
512,6.0,2,6.4,0.05135383456945419
513,8.0,2,6.4,0.07604917883872986
514,4.0,1,6.48,0.008431333117187023
515,6.0,2,6.48,-0.05798584967851639
516,10.0,2,6.54,0.006829420104622841
517,7.0,3,6.5,-0.0972231850028038
518,8.0,2,6.52,0.14639776945114136
519,4.0,1,6.4,0.01846977137029171
520,4.0,2,6.28,0.010667162947356701
521,4.0,2,6.28,0.010513732209801674
522,10.0,1,6.4,0.05619080364704132
523,4.0,2,6.38,-0.031327586621046066
524,6.0,1,6.4,0.0472453311085701
525,4.0,2,6.28,0.01010641548782587
526,7.0,2,6.28,0.010024799033999443
527,6.0,3,6.28,-0.12123255431652069
528,4.0,2,6.2,0.05793967843055725
529,5.0,2,6.1,-0.021792804822325706
530,8.0,2,6.16,0.041555315256118774
531,9.0,2,6.22,0.06898412108421326
532,4.0,1,6.14,0.006236518267542124
533,5.0,2,6.14,0.03710877150297165
534,7.0,1,6.14,0.004664017353206873
535,10.0,2,6.26,0.002098841592669487
536,7.0,2,6.2,0.01878960430622101
537,4.0,1,6.14,0.026029035449028015
538,8.0,1,6.22,0.021758202463388443
539,10.0,1,6.34,0.0035657489206641912
540,10.0,2,6.38,0.08695616573095322
541,5.0,1,6.3,0.026252074167132378
542,8.0,1,6.38,0.02621283009648323
543,7.0,3,6.42,-0.23143042623996735
544,5.0,1,6.36,0.0062282877042889595
545,6.0,1,6.4,0.020223548635840416
546,7.0,1,6.44,0.008876937441527843
547,9.0,2,6.5,-0.10098399966955185
548,4.0,2,6.48,-0.004555529914796352
549,4.0,2,6.36,0.06151549890637398
550,6.0,1,6.34,0.007914613001048565
551,6.0,1,6.36,0.03243282809853554
552,5.0,3,6.34,0.021969417110085487
553,4.0,1,6.26,0.01756640337407589
554,8.0,2,6.26,-0.06183911859989166
555,7.0,2,6.32,0.009172042831778526
556,5.0,2,6.32,0.10593878477811813
557,4.0,2,6.28,0.07775254547595978
558,10.0,2,6.36,0.22575226426124573
559,7.0,1,6.38,0.005312597844749689
560,4.0,2,6.36,0.009824216365814209
561,5.0,1,6.3,0.026581143960356712
562,6.0,1,6.3,0.040603917092084885
563,4.0,1,6.22,0.005419632885605097
564,10.0,1,6.34,0.02903139591217041
565,6.0,2,6.34,0.10737816989421844
566,8.0,2,6.3,0.07889063656330109
567,4.0,3,6.24,-0.044633593410253525
568,5.0,2,6.18,0.061832159757614136
569,7.0,1,6.24,0.02589835599064827
570,4.0,2,6.24,0.011103368364274502
571,4.0,1,6.24,0.025670479983091354
572,4.0,2,6.12,0.10734225064516068
573,5.0,1,6.14,0.01780479960143566
574,10.0,2,6.22,0.026296760886907578
575,8.0,1,6.3,0.008156846277415752
576,8.0,1,6.32,0.008211848326027393
577,5.0,2,6.3,0.010513313114643097
578,5.0,1,6.32,0.009610919281840324
579,6.0,2,6.34,0.13940897583961487
580,6.0,2,6.3,0.06747033447027206
581,5.0,1,6.22,0.02513648010790348
582,7.0,1,6.28,0.011144587770104408
583,7.0,1,6.32,0.012989777140319347
584,6.0,1,6.3,0.006563217379152775
585,7.0,1,6.24,0.008671674877405167
586,4.0,1,6.18,0.028507206588983536
587,5.0,2,6.2,0.1717391014099121
588,5.0,2,6.14,0.11523641645908356
589,6.0,2,6.06,-0.10335394740104675
590,6.0,2,5.98,0.03613497316837311
591,10.0,1,6.08,0.012445000000298023
592,7.0,1,6.06,0.013740400783717632
593,7.0,3,6.06,-0.30251243710517883
594,7.0,2,6.1,0.01708957552909851
595,8.0,1,6.14,0.009032639674842358
596,10.0,1,6.2,0.003863273886963725
597,4.0,1,6.1,0.025951556861400604
598,5.0,2,6.12,0.06189045310020447
599,4.0,2,6.12,-0.001148642972111702
600,8.0,1,6.16,0.017128149047493935
601,7.0,2,6.18,0.05200349539518356
602,7.0,1,6.22,0.007756906095892191
603,6.0,2,6.26,0.01983039639890194
604,9.0,2,6.28,-0.0038235075771808624
605,8.0,1,6.3,0.011921714060008526
606,7.0,2,6.34,-0.1156371533870697
607,6.0,2,6.38,0.015404563397169113
608,4.0,2,6.26,-0.03115915134549141
609,7.0,1,6.26,0.00954831950366497
610,10.0,1,6.38,0.008749260567128658
611,8.0,2,6.44,-0.024455364793539047
612,10.0,1,6.52,0.02572483755648136
613,6.0,1,6.56,0.026341434568166733
614,7.0,1,6.5,0.015841910615563393
615,10.0,1,6.58,0.015871554613113403
616,10.0,2,6.62,-0.07060868293046951
617,4.0,1,6.62,0.023965217173099518
618,5.0,1,6.62,0.031104538589715958
619,4.0,1,6.56,0.018075674772262573
620,8.0,1,6.64,0.010305119678378105
621,4.0,1,6.64,0.024704160168766975
622,5.0,1,6.66,0.013851450756192207
623,7.0,2,6.7,-0.02692047506570816
624,6.0,1,6.62,0.01717938296496868
625,10.0,2,6.66,-0.042221568524837494
626,6.0,1,6.62,0.024309098720550537
627,10.0,1,6.72,0.03989656642079353
628,10.0,1,6.82,0.0076234047301113605
629,4.0,1,6.78,0.019288329407572746
630,7.0,1,6.8,0.024725720286369324
631,10.0,2,6.9,0.007485361769795418
632,7.0,2,6.9,-0.005758053623139858
633,6.0,1,6.88,0.01618770882487297
634,10.0,1,6.96,0.021229486912488937
635,6.0,1,6.94,0.015200653113424778
636,8.0,1,7.02,0.008421825245022774
637,5.0,1,7.02,0.015920858830213547
638,5.0,1,7.02,0.008310339413583279
639,8.0,1,7.06,0.009791385382413864
640,8.0,1,7.1,0.01996900513768196
641,6.0,1,7.02,0.005244799889624119
642,7.0,2,7.02,0.02233448065817356
643,7.0,2,7.02,0.05505957081913948
644,7.0,2,7.02,0.0375187061727047
645,7.0,2,7.0,-0.010562905110418797
646,4.0,1,6.88,0.04261752963066101
647,8.0,1,6.96,0.04133215174078941
648,10.0,1,7.06,0.023840803653001785
649,5.0,2,7.08,-0.04692912474274635
650,7.0,2,7.06,0.04213009402155876
651,8.0,1,7.08,0.0063130781054496765
652,7.0,2,7.08,0.04664582014083862
