episode,return,rolling_mean_reward
179,0.0,3.8366
180,-0.01,3.8364999999999996
181,1.0,3.8465
182,15.0,3.9964999999999997
183,0.0,3.9364999999999997
184,4.99,3.8064999999999998
185,-0.01,3.8064999999999998
186,0.0,3.6664999999999996
187,17.0,3.8364999999999996
188,5.0,3.8865
189,-0.01,3.8864
190,10.0,3.9863999999999997
191,7.0,3.9863999999999997
192,3.0,4.0164
193,0.0,4.0164
194,2.0,4.0363999999999995
195,0.0,4.0365
196,15.0,4.1865
197,0.0,4.0264999999999995
198,0.0,3.9465999999999997
199,-0.02,3.9463999999999997
200,15.0,4.0965
201,-0.01,4.0964
202,0.0,3.9263999999999997
203,0.0,3.9263999999999997
204,0.0,3.9263999999999997
205,0.0,3.9263999999999997
206,0.0,3.7264
207,13.0,3.8564
208,11.0,3.9663999999999997
209,0.0,3.7963999999999998
210,-0.01,3.7263
211,-0.01,3.7262
212,0.0,3.7262
213,16.0,3.7963999999999998
214,0.0,3.7965
215,-0.01,3.7965
216,-0.03,3.6062
217,0.0,3.6064
218,-0.01,3.5663
219,-0.02,3.5662000000000003
220,17.0,3.7363
221,2.99,3.5263
222,0.0,3.4263
223,-0.01,3.4262
224,0.0,3.4262
225,0.0,3.4263
226,-0.02,3.4262
227,0.0,3.4262
228,0.0,3.4263999999999997
229,-0.01,3.4263
230,23.0,3.5063
231,0.0,3.5063
232,0.0,3.5063
233,9.0,3.4863
234,-0.01,3.4862
235,-0.01,3.4861
236,0.0,3.4161
237,0.0,3.4162
238,-0.02,3.1861
239,0.0,3.1862
240,-0.01,3.0261
241,13.0,3.1561000000000003
242,11.0,3.2661000000000002
243,-0.01,3.266
244,-0.02,3.2058
245,2.0,3.2258
246,-0.01,3.2056999999999998
247,13.0,3.3358
248,-0.02,3.1856
249,0.0,3.1856
250,0.0,3.1856
251,2.0,3.2056
252,10.0,3.3056
253,7.0,3.3757
254,0.0,3.3758
255,16.0,3.5358
256,0.0,3.5361000000000002
257,-0.01,3.3361
258,15.0,3.4461
259,0.0,3.4461
260,0.0,3.3662
261,22.0,3.4562
262,0.0,3.4562
263,20.0,3.5562
264,0.0,3.5562
265,0.0,3.5562
266,-0.01,3.5561000000000003
267,6.99,3.6261
268,0.0,3.6261
269,0.0,3.6261
270,0.0,3.5061
271,0.0,3.5061
272,5.0,3.5563
273,12.0,3.5463
274,0.0,3.5463
275,3.99,3.5863
276,0.0,3.5864
277,0.0,3.5864
278,0.0,3.4564
279,20.0,3.6563999999999997
280,0.0,3.6565
281,11.0,3.7565
282,-0.01,3.6064
283,16.0,3.7664
284,-0.02,3.7163
285,0.0,3.7163999999999997
286,0.0,3.7163999999999997
287,0.0,3.5463999999999998
288,-0.02,3.4962
289,4.0,3.5362999999999998
290,7.0,3.5063
291,22.0,3.6563
292,0.0,3.6263
293,0.0,3.6263
294,-0.01,3.6062
295,-0.01,3.6061
296,13.0,3.5861
297,-0.01,3.5860000000000003
298,0.0,3.5860000000000003
299,16.0,3.7462
300,-0.01,3.5961000000000003
301,0.0,3.5962
302,0.0,3.5962
303,0.0,3.5962
304,12.0,3.7162
305,16.0,3.8762
306,0.0,3.8762
307,14.0,3.8862
308,22.0,3.9962
309,8.0,4.0762
310,20.0,4.2763
311,4.0,4.3164
312,-0.02,4.3162
313,-0.02,4.156000000000001
314,7.0,4.226
315,20.0,4.4261
316,-0.02,4.4262
317,-0.01,4.4261
318,19.0,4.6162
319,0.0,4.6164
320,9.0,4.5363999999999995
321,0.0,4.5065
322,18.0,4.6865
323,0.0,4.6866
324,-0.01,4.6865
325,0.0,4.6865
326,0.0,4.6867
327,20.99,4.8966
328,11.97,5.0163
329,9.0,5.1064
330,0.0,4.8764
331,-0.02,4.8762
332,0.0,4.8762
333,8.0,4.8662
334,10.98,4.9761
335,0.0,4.9762
336,0.0,4.9762
337,10.0,5.0762
338,17.0,5.2463999999999995
339,0.0,5.2463999999999995
340,0.0,5.2465
341,14.0,5.2565
342,0.0,5.1465
343,20.0,5.3466
344,11.0,5.456799999999999
345,9.0,5.5268
346,12.0,5.6469000000000005
347,11.0,5.626900000000001
348,-0.01,5.627000000000001
349,5.99,5.6869000000000005
350,15.0,5.836900000000001
351,-0.02,5.8167
352,-0.01,5.7166
353,6.0,5.7066
354,9.99,5.8065
355,8.0,5.7265
356,15.0,5.8765
357,0.0,5.8766
358,20.0,5.9266
359,13.0,6.0565999999999995
360,5.0,6.106599999999999
361,-0.01,5.8865
362,0.0,5.8865
363,-0.01,5.6864
364,0.0,5.6864
365,0.0,5.6864
366,-0.01,5.6864
367,0.0,5.616499999999999
368,0.0,5.616499999999999
369,7.0,5.6865
370,7.0,5.7565
371,15.0,5.906499999999999
372,0.0,5.8565
373,-0.01,5.7364
374,14.98,5.8862
375,0.0,5.8463
376,4.99,5.8962
377,0.0,5.8962
378,0.0,5.8962
379,10.0,5.7962
380,3.0,5.8262
381,9.0,5.8062000000000005
382,0.0,5.8063
383,0.0,5.6463
384,0.0,5.6465
385,18.0,5.826499999999999
386,3.0,5.8565
387,0.0,5.8565
388,6.0,5.9167
389,10.0,5.976699999999999
390,-0.02,5.906499999999999
391,16.99,5.8564
392,14.0,5.9963999999999995
393,17.0,6.166399999999999
394,-0.02,6.1663
395,19.0,6.3564
396,0.0,6.2264
397,15.0,6.3765
398,0.0,6.3765
399,10.0,6.3165
400,8.0,6.396599999999999
401,0.0,6.396599999999999
402,-0.02,6.3964
403,1.0,6.4064
404,7.0,6.3564
405,-0.01,6.1963
406,12.0,6.3163
407,0.0,6.1763
408,0.0,5.9563
409,-0.01,5.8762
410,0.0,5.6762
411,0.0,5.6362
412,0.0,5.6364
413,15.0,5.7866
414,-0.01,5.7165
415,5.0,5.5665
416,14.0,5.7067
417,-0.01,5.7067
418,10.0,5.6167
419,9.0,5.7067
420,11.0,5.726699999999999
421,-0.01,5.7265999999999995
422,17.0,5.7166
423,9.0,5.8065999999999995
424,2.0,5.8267
425,5.99,5.8866
426,9.0,5.9765999999999995
427,0.0,5.766699999999999
428,0.0,5.647
429,-0.01,5.556900000000001
430,-0.01,5.556799999999999
431,6.99,5.626900000000001
432,-0.02,5.6267
433,-0.02,5.5465
434,-0.02,5.4365
435,0.0,5.4365
436,0.0,5.4365
437,15.0,5.4864999999999995
438,0.0,5.3165
439,13.0,5.4464999999999995
440,5.0,5.4965
441,19.0,5.5465
442,9.0,5.6365
443,-0.01,5.4364
444,0.0,5.3264
445,-0.01,5.2363
446,13.0,5.2463
447,4.98,5.1861
448,12.98,5.316
449,-0.03,5.255800000000001
450,6.0,5.165800000000001
451,-0.01,5.165900000000001
452,20.0,5.3660000000000005
453,0.0,5.306
454,0.0,5.2061
455,17.99,5.306
456,0.0,5.156000000000001
457,10.99,5.2659
458,17.0,5.2359
459,-0.01,5.1057999999999995
460,0.0,5.0558
461,15.0,5.205900000000001
462,10.0,5.3059
463,8.0,5.386
464,8.99,5.4759
465,0.0,5.4759
466,0.0,5.476
467,7.0,5.546
468,0.0,5.546
469,-0.02,5.4758000000000004
470,-0.01,5.4057
471,0.0,5.255700000000001
472,10.0,5.355700000000001
473,-0.04,5.3553999999999995
474,0.0,5.2056
475,13.0,5.3355999999999995
476,6.0,5.345700000000001
477,6.0,5.4057
478,0.0,5.4057
479,0.0,5.305700000000001
480,6.0,5.3357
481,0.0,5.2457
482,17.0,5.4157
483,19.0,5.605700000000001
484,6.99,5.675599999999999
485,0.0,5.4956
486,0.0,5.465599999999999
487,15.0,5.6156
488,2.0,5.5756
489,3.0,5.505599999999999
490,0.0,5.505800000000001
491,16.0,5.495900000000001
492,-0.01,5.3558
493,-0.03,5.185499999999999
494,0.0,5.185700000000001
495,-0.02,4.9955
496,-0.04,4.9951
497,13.0,4.9751
498,0.0,4.9751
499,-0.01,4.875
500,15.0,4.945
501,10.0,5.045
502,0.0,5.0451999999999995
503,14.0,5.1752
504,3.0,5.1352
505,-0.02,5.1350999999999996
506,-0.01,5.015
507,18.99,5.2049
508,-0.01,5.2048000000000005
509,-0.02,5.2047
510,14.0,5.3447000000000005
511,13.0,5.4747
512,0.0,5.4747
513,0.0,5.3247
514,8.0,5.4048
515,0.0,5.3548
516,17.0,5.3848
517,-0.01,5.3848
518,6.0,5.3448
519,24.0,5.494800000000001
520,8.0,5.4648
521,-0.01,5.4648
522,0.0,5.2948
523,19.0,5.3948
524,13.0,5.5048
525,-0.02,5.4447
526,6.0,5.4147
527,-0.02,5.4145
528,8.0,5.4945
529,24.0,5.7346
530,25.99,5.9946
531,2.0,5.9447
532,-0.01,5.9448
533,18.0,6.125
534,15.0,6.2752
535,0.0,6.2752
536,0.0,6.2752
537,13.0,6.255199999999999
538,0.0,6.255199999999999
539,8.98,6.215
540,0.0,6.165
541,0.0,5.975
542,0.0,5.885
543,0.0,5.8850999999999996
544,-0.03,5.8848
545,-0.01,5.8848
546,12.0,5.8748000000000005
547,0.0,5.825
548,6.0,5.755199999999999
549,10.0,5.855499999999999
550,0.0,5.7955
551,0.0,5.795599999999999
552,-0.02,5.5954
553,0.0,5.5954
554,11.0,5.7054
555,17.0,5.695499999999999
556,18.0,5.8755
557,0.0,5.765599999999999
558,19.0,5.7856
559,-0.01,5.7856
560,-0.01,5.7855
561,11.0,5.7455
562,17.0,5.815499999999999
563,7.0,5.805499999999999
564,0.0,5.715599999999999
565,-0.01,5.7155
566,-0.02,5.7153
567,10.98,5.7551
568,14.0,5.8951
569,9.0,5.9853
570,8.0,6.0653999999999995
571,-0.03,6.0651
572,21.0,6.1751
573,10.0,6.275499999999999
574,0.0,6.275499999999999
575,5.0,6.195499999999999
576,4.0,6.1754999999999995
577,-0.02,6.1152999999999995
578,15.0,6.2653
579,6.0,6.3252999999999995
580,12.0,6.3853
581,4.0,6.4253
582,15.99,6.4152
583,11.0,6.3351999999999995
584,11.0,6.375299999999999
585,10.0,6.4753
586,-0.02,6.4751
587,18.0,6.5051
588,10.0,6.5851
589,0.0,6.5550999999999995
590,8.0,6.6350999999999996
591,8.0,6.5550999999999995
592,-0.03,6.5549
593,0.0,6.5552
594,15.0,6.7052
595,0.0,6.7054
596,-0.02,6.7056
597,9.0,6.6655999999999995
598,16.0,6.8256
599,-0.01,6.8256
600,3.0,6.7056
601,0.0,6.605599999999999
602,12.0,6.725599999999999
603,22.0,6.805599999999999
604,13.0,6.9056
605,-0.01,6.9057
606,11.0,7.0158000000000005
607,-0.03,6.8256
608,-0.02,6.8255
609,24.99,7.0756
610,8.0,7.015599999999999
611,0.0,6.885599999999999
612,9.0,6.975599999999999
613,7.0,7.045599999999999
614,9.0,7.055599999999999
615,18.0,7.2356
616,6.0,7.1255999999999995
617,10.0,7.225700000000001
618,-0.02,7.1655
619,11.0,7.0355
620,4.0,6.9955
621,-0.01,6.9955
622,13.99,7.1354
623,13.0,7.075399999999999
624,0.0,6.945399999999999
625,6.0,7.005599999999999
626,0.0,6.9456
627,0.0,6.9458
628,15.0,7.0158000000000005
629,-0.02,6.7756
630,8.0,6.595700000000001
631,6.0,6.635700000000001
632,-0.01,6.635700000000001
633,0.0,6.4557
634,1.99,6.3256
635,-0.02,6.325399999999999
636,-0.02,6.3252
637,15.0,6.3452
638,16.0,6.505199999999999
639,0.0,6.4154
640,13.0,6.5454
641,27.99,6.8252999999999995
642,0.0,6.8252999999999995
643,17.0,6.995299999999999
644,9.0,7.0855999999999995
645,16.0,7.2457
646,0.0,7.1257
647,-0.01,7.1255999999999995
648,3.0,7.095599999999999
649,23.0,7.225599999999999
650,14.0,7.3656
651,0.0,7.3656
652,-0.01,7.3657
653,0.0,7.3657
654,0.0,7.255700000000001
655,-0.01,7.0855999999999995
656,-0.02,6.905399999999999
657,3.0,6.9354
658,7.0,6.8153999999999995
659,21.0,7.025499999999999
660,15.0,7.175599999999999
661,-0.05,7.0651
662,-0.02,6.8949
663,0.0,6.8249
664,7.99,6.9048
665,11.0,7.0149
666,0.0,7.0151
667,7.0,6.9753
668,15.0,6.9853
669,0.0,6.8953
670,15.0,6.9653
671,1.0,6.975599999999999
672,20.99,6.975499999999999
673,6.0,6.935499999999999
674,-0.02,6.9353
675,-0.02,6.8850999999999996
676,-0.02,6.8449
677,-0.01,6.845
678,26.0,6.955
679,17.0,7.065
680,9.0,7.035
681,13.98,7.1348
682,0.0,6.9749
683,11.0,6.9749
684,-0.01,6.8648
685,13.0,6.8948
686,0.0,6.895
687,15.0,6.865
688,-0.01,6.7649
689,-0.03,6.764600000000001
690,6.99,6.7545
691,7.0,6.7445
692,0.0,6.744800000000001
693,-0.02,6.7446
694,4.0,6.634600000000001
695,-0.03,6.6343
696,22.0,6.854500000000001
697,-0.01,6.764399999999999
698,11.0,6.7143999999999995
699,-0.02,6.7143
700,22.98,6.9140999999999995
701,-0.02,6.9139
702,12.0,6.9139
703,17.99,6.8738
704,0.0,6.7438
705,-0.02,6.7437000000000005
706,12.0,6.7537
707,-0.02,6.7538
708,-0.01,6.7539
709,-0.01,6.5039
710,24.99,6.6738
711,-0.02,6.6736
712,-0.02,6.5834
713,13.99,6.653300000000001
714,-0.02,6.5630999999999995
715,5.0,6.4331
716,-0.01,6.372999999999999
717,10.0,6.372999999999999
718,10.0,6.4732
719,0.0,6.363200000000001
720,-0.01,6.323099999999999
721,6.0,6.3832
722,-0.01,6.243200000000001
723,14.0,6.2532000000000005
724,-0.01,6.2531
725,0.0,6.193099999999999
726,18.0,6.373099999999999
727,-0.01,6.372999999999999
728,11.0,6.332999999999999
729,0.0,6.333200000000001
730,-0.01,6.2531
731,15.0,6.3431
732,-0.01,6.3431
733,23.0,6.573099999999999
734,6.0,6.613200000000001
735,-0.01,6.613300000000001
736,19.0,6.8035000000000005
737,10.0,6.7535
738,13.0,6.7235000000000005
739,-0.02,6.7233
740,-0.01,6.5932
741,6.0,6.3733
742,6.99,6.443200000000001
743,18.0,6.453200000000001
744,0.0,6.363200000000001
745,16.0,6.363200000000001
746,18.0,6.543200000000001
747,19.0,6.733300000000001
748,14.0,6.8433
749,11.0,6.7233
750,18.0,6.7633
751,9.0,6.853300000000001
752,8.0,6.933400000000001
753,-0.03,6.9331
754,10.0,7.033099999999999
755,0.0,7.033200000000001
756,0.0,7.0334
757,19.0,7.1934000000000005
758,14.99,7.273300000000001
759,-0.01,7.0632
760,13.0,7.043200000000001
761,3.0,7.0737
762,6.0,7.1339
763,0.0,7.1339
764,7.0,7.124
765,12.0,7.1339999999999995
766,5.98,7.1937999999999995
767,18.0,7.3038
768,10.0,7.2538
769,0.0,7.2538
770,22.0,7.3238
771,-0.01,7.3137
772,13.0,7.2338
773,16.0,7.3338
774,8.0,7.414
775,2.0,7.4342
776,11.0,7.5444
777,-0.07,7.5438
778,19.0,7.4738
779,-0.01,7.3037
780,7.0,7.2837
781,-0.02,7.1437
782,12.99,7.2736
783,7.99,7.2435
784,15.0,7.3936
785,13.0,7.3936
786,22.0,7.6136
787,13.0,7.5936
788,0.0,7.5937
789,3.99,7.6339
790,0.0,7.564
791,16.0,7.654
792,11.0,7.763999999999999
793,9.0,7.8542
794,6.0,7.874199999999999
795,16.0,8.034500000000001
796,-0.02,7.814299999999999
797,10.0,7.9144000000000005
798,-0.02,7.8042
799,0.0,7.8044
800,5.0,7.6246
801,21.98,7.844600000000001
802,4.98,7.774400000000001
803,-0.01,7.5944
804,-0.01,7.5943
805,-0.01,7.5944
806,21.0,7.6844
807,0.0,7.6846000000000005
808,18.0,7.8647
809,-0.01,7.8647
810,-0.02,7.6146
811,0.0,7.6148
812,-0.01,7.6149000000000004
813,-0.01,7.4749
814,15.0,7.6251
815,-0.01,7.575
816,17.0,7.7451
817,10.98,7.7549
818,0.0,7.6549000000000005
819,0.0,7.6549000000000005
820,12.98,7.784800000000001
821,-0.02,7.724600000000001
822,-0.01,7.724600000000001
823,25.98,7.8444
824,0.0,7.8445
825,23.0,8.0745
826,-0.060000000000000005,7.8938999999999995
827,-0.02,7.8938
828,5.0,7.8338
829,13.0,7.9638
830,1.0,7.9738999999999995
831,0.0,7.8239
832,0.0,7.824
833,0.0,7.593999999999999
834,-0.02,7.5338
835,20.0,7.7339
836,16.0,7.7039
837,16.0,7.7639
838,0.0,7.6339
839,13.0,7.7641
840,10.99,7.874099999999999
841,17.0,7.9841
842,9.0,8.004199999999999
843,7.0,7.8942
844,0.0,7.8942
845,3.0,7.7642
846,-0.01,7.584099999999999
847,13.0,7.5241
848,-0.01,7.3839999999999995
849,-0.02,7.2738
850,-0.060000000000000005,7.0932
851,3.95,7.0427
852,-0.01,6.9626
853,15.98,7.1227
854,17.0,7.192699999999999
855,14.0,7.3327
856,12.99,7.4626
857,9.0,7.3626
858,0.0,7.2127
859,0.0,7.2128
860,-0.02,7.0826
861,0.0,7.0526
862,9.0,7.0826
863,4.0,7.1226
864,0.0,7.0526
865,12.0,7.0526
866,-0.02,6.9925999999999995
867,-0.08,6.8118
868,0.0,6.711799999999999
869,1.0,6.721799999999999
870,-0.01,6.5017
871,-0.02,6.5016
872,18.0,6.5516
873,22.0,6.611599999999999
874,11.0,6.6415999999999995
875,-0.02,6.6213999999999995
876,-0.01,6.5113
877,8.0,6.5920000000000005
878,9.0,6.492000000000001
879,10.0,6.5921
880,-0.02,6.5219000000000005
881,13.0,6.652100000000001
882,-0.01,6.5221
883,15.0,6.5922
884,14.99,6.5921
885,-0.01,6.462000000000001
886,0.0,6.242000000000001
887,26.0,6.372000000000001
888,6.0,6.432
889,-0.02,6.391900000000001
890,14.0,6.5319
891,12.99,6.501799999999999
892,13.98,6.5316
893,-0.01,6.4415
894,8.0,6.4615
895,7.0,6.3715
896,11.0,6.4817
897,0.0,6.3816999999999995
898,10.0,6.4819
899,20.98,6.6917
900,5.0,6.6917
901,11.0,6.581900000000001
902,0.0,6.532100000000001
903,-0.02,6.532
904,16.0,6.6921
905,0.0,6.692200000000001
906,10.0,6.5822
907,-0.02,6.582000000000001
908,0.0,6.402
909,-0.01,6.402
910,14.0,6.5422
911,7.0,6.6122000000000005
912,-0.04,6.6119
913,0.0,6.612
914,-0.02,6.461799999999999
915,0.0,6.461900000000001
916,9.0,6.381900000000001
917,26.97,6.541799999999999
918,8.99,6.6316999999999995
919,23.0,6.8617
920,3.0,6.761900000000001
921,27.0,7.032100000000001
922,-0.03,7.0319
923,7.0,6.8421
924,12.0,6.9621
925,25.0,6.9821
926,21.0,7.192699999999999
927,-0.04,7.1925
928,10.0,7.2425
929,0.0,7.1125
930,0.0,7.1025
931,13.0,7.2325
932,-0.02,7.2323
933,19.0,7.4223
934,13.0,7.5525
935,2.99,7.3824000000000005
936,0.97,7.2321
937,10.99,7.182
938,5.97,7.2417
939,11.0,7.221699999999999
940,-0.02,7.111599999999999
941,15.0,7.0916
942,-0.01,7.0015
943,0.0,6.9315
944,6.0,6.991499999999999
945,0.0,6.9615
946,12.0,7.0816
947,4.0,6.9916
948,9.0,7.0817
949,7.0,7.1519
950,10.0,7.2525
951,8.99,7.302899999999999
952,19.98,7.5028
953,20.0,7.542999999999999
954,12.99,7.5028999999999995
955,6.98,7.4327
956,4.0,7.3427999999999995
957,30.0,7.5527999999999995
958,0.0,7.5527999999999995
959,11.0,7.6628
960,0.0,7.662999999999999
961,-0.01,7.6629
962,-0.01,7.5728
963,14.0,7.6728
964,5.0,7.722799999999999
965,15.0,7.7528
966,14.96,7.9026
967,0.0,7.9034
968,3.98,7.943200000000001
969,10.0,8.0332
970,8.0,8.1133
971,8.0,8.1935
972,13.0,8.1435
973,-0.02,7.9233
974,5.0,7.863300000000001
975,14.0,8.0035
976,15.0,8.1536
977,11.97,8.1933
978,8.0,8.183300000000001
979,-0.02,8.0831
980,11.99,8.2032
981,-0.02,8.073
982,14.99,8.222999999999999
983,8.99,8.1629
984,8.0,8.093
985,12.0,8.2131
986,12.0,8.3331
987,-0.02,8.072899999999999
988,11.0,8.1229
989,7.97,8.2028
990,11.0,8.1728
991,16.0,8.2029
992,15.97,8.2228
993,6.0,8.2829
994,-0.05,8.2024
995,3.99,8.1723
996,10.0,8.1623
997,10.0,8.2623
998,8.0,8.2423
999,-0.02,8.0323
1000,16.0,8.1423
1001,0.0,8.0323
1002,22.0,8.2523
1003,7.0,8.3225
1004,13.0,8.2925
1005,23.0,8.5225
1006,11.0,8.5325
1007,0.0,8.5327
1008,10.99,8.6426
1009,3.99,8.6826
1010,17.0,8.7126
1011,-0.02,8.6424
1012,-0.01,8.6427
1013,4.0,8.6827
1014,8.99,8.7728
1015,9.0,8.8628
1016,10.98,8.8826
1017,9.99,8.7128
1018,14.0,8.7629
1019,16.99,8.7028
1020,8.99,8.7627
1021,9.99,8.5926
1022,13.0,8.7229
1023,14.0,8.7929
1024,8.0,8.7529
1025,-0.060000000000000005,8.5023
1026,6.0,8.3523
1027,8.97,8.4424
1028,-0.03,8.3421
1029,12.0,8.4621
1030,17.0,8.632100000000001
1031,10.0,8.6021
1032,9.0,8.6923
1033,15.98,8.6621
1034,15.0,8.6821
1035,22.0,8.8722
1036,2.0,8.8825
1037,10.0,8.8726
1038,12.99,8.9428
1039,15.98,8.9926
1040,5.0,9.0428
1041,11.0,9.0028
1042,10.0,9.1029
1043,0.0,9.1029
1044,-0.01,9.0428
1045,0.0,9.0428
1046,1.0,8.9328
1047,-0.03,8.8925
1048,6.98,8.872300000000001
1049,6.0,8.8623
1050,-0.03,8.762
1051,-0.04,8.6717
1052,-0.03,8.4716
1053,11.0,8.381599999999999
1054,-0.01,8.2516
1055,-0.03,8.1815
1056,22.97,8.3712
1057,23.0,8.3012
1058,7.99,8.3811
1059,17.99,8.451
1060,19.0,8.641
1061,-0.01,8.641
1062,-0.01,8.641
1063,15.0,8.651
1064,10.0,8.701
1065,-0.03,8.5507
1066,-0.01,8.401
1067,13.0,8.531
1068,21.0,8.7012
1069,15.0,8.7512
1070,15.0,8.8212
1071,-0.02,8.741
1072,-0.03,8.610700000000001
1073,8.99,8.700800000000001
1074,16.0,8.8108
1075,9.96,8.7704
1076,17.0,8.7904
1077,24.0,8.9107
1078,4.0,8.870700000000001
1079,23.0,9.100900000000001
1080,9.0,9.071
1081,-0.060000000000000005,9.070599999999999
1082,-0.02,8.920499999999999
1083,15.0,8.980599999999999
1084,11.0,9.0106
1085,20.99,9.1005
1086,11.0,9.090499999999999
1087,7.99,9.1706
1088,11.0,9.1706
1089,9.0,9.180900000000001
1090,16.0,9.2309
1091,-0.02,9.0707
1092,1.0,8.921
1093,2.0,8.881
1094,12.99,9.0114
1095,15.99,9.1314
1096,-0.05,9.0309
1097,0.0,8.930900000000001
1098,19.0,9.0409
1099,-0.01,9.041
1100,16.0,9.041
1101,5.97,9.1007
1102,5.99,8.9406
1103,0.0,8.8706
1104,8.0,8.820599999999999
1105,8.0,8.6706
1106,-0.02,8.5604
1107,-0.05,8.5599
1108,11.0,8.56
1109,5.99,8.58
1110,-0.01,8.4099
1111,0.0,8.4101
1112,12.0,8.5302
1113,11.0,8.6002
1114,16.99,8.6802
1115,5.0,8.6402
1116,-0.01,8.5303
1117,13.0,8.5604
1118,-0.01,8.4203
