update,policy_loss,value_loss,entropy,steps
0,-0.06063913553953171,17.296606063842773,3.0691585540771484,128
1,0.01007523387670517,12.75040054321289,2.778911828994751,256
2,0.13003604114055634,2.785738468170166,2.492988348007202,384
3,-0.1672051101922989,22.561132431030273,2.725459337234497,512
4,-0.05222857743501663,9.402636528015137,2.472825527191162,640
5,-0.10960853099822998,24.16975212097168,2.350893974304199,768
6,-0.1496233493089676,20.64029884338379,2.3456931114196777,896
7,0.011176859959959984,22.459196090698242,2.0289764404296875,1024
8,-0.009240761399269104,19.60993766784668,1.9449483156204224,1152
9,-0.06643493473529816,27.293930053710938,1.8724696636199951,1280
10,-0.02666633017361164,17.624048233032227,1.363479733467102,1408
11,-0.23653316497802734,35.70540237426758,1.2916120290756226,1536
12,0.09926297515630722,19.50760269165039,1.543527603149414,1664
13,-0.06382417678833008,23.936363220214844,1.1264071464538574,1792
14,-0.3062930107116699,26.591400146484375,0.7815350294113159,1920
15,-0.12070898711681366,22.38065528869629,1.4927561283111572,2048
16,-0.028676796704530716,19.998184204101562,1.1555161476135254,2176
17,0.07422908395528793,21.054903030395508,0.9736016988754272,2304
18,-0.10852719098329544,21.96127700805664,1.0307966470718384,2432
19,-0.10030630230903625,21.183284759521484,1.076517939567566,2560
20,-0.050895459949970245,20.48080825805664,1.6188703775405884,2688
21,-0.0984700545668602,21.688499450683594,1.394862174987793,2816
22,0.0905391052365303,17.68242073059082,1.653357744216919,2944
