update,policy_loss,value_loss,entropy,steps
0,0.02815251238644123,nan,0.0,3
1,0.013270237483084202,nan,0.0,4
2,0.022787394002079964,nan,0.0,8
3,0.038326263427734375,nan,0.0,13
4,0.016054853796958923,nan,0.0,14
5,0.013147961348295212,nan,0.0,15
6,0.021714137867093086,nan,0.0,19
7,0.04018818587064743,nan,0.0,23
8,0.02961166948080063,nan,0.0,28
9,0.0210819561034441,nan,0.0,31
10,0.025860322639346123,nan,0.0,35
11,0.03495733067393303,nan,0.0,38
12,0.027989298105239868,nan,0.0,41
13,0.012427445501089096,nan,0.0,42
14,0.015203473158180714,nan,0.0,45
15,0.018010081723332405,nan,0.0,46
16,0.01528657041490078,nan,0.0,48
17,0.032991886138916016,nan,0.0,51
18,0.02667027898132801,nan,0.0,54
19,0.014722898602485657,nan,0.0,55
20,0.023460911586880684,nan,0.0,58
21,0.011940143071115017,nan,0.0,59
22,0.013719867914915085,nan,0.0,60
23,0.014848927035927773,nan,0.0,61
24,0.01264121662825346,nan,0.0,62
25,0.017183080315589905,nan,0.0,63
26,0.014803399331867695,nan,0.0,66
27,0.048509374260902405,nan,0.0,71
28,0.0316423662006855,nan,0.0,73
29,0.016561632975935936,nan,0.0,74
30,0.03285142779350281,nan,0.0,78
31,0.014924668706953526,nan,0.0,79
32,0.034243565052747726,nan,0.0,83
33,0.023298759013414383,nan,0.0,86
34,0.010456898249685764,nan,0.0,87
35,0.027657002210617065,nan,0.0,89
36,0.014231977052986622,nan,0.0,90
37,0.034413304179906845,nan,0.0,95
38,0.026744307950139046,nan,0.0,100
39,0.011471233330667019,nan,0.0,101
40,0.03258976712822914,nan,0.0,103
41,0.013908829540014267,nan,0.0,104
42,0.015715476125478745,nan,0.0,105
43,0.03241613507270813,nan,0.0,107
44,0.03521091490983963,nan,0.0,110
45,0.0215145256370306,nan,0.0,113
46,0.010320380330085754,nan,0.0,114
47,0.024183601140975952,nan,0.0,117
48,0.023834165185689926,nan,0.0,119
49,0.01598617434501648,nan,0.0,122
50,0.02453874796628952,nan,0.0,125
51,0.03244663029909134,nan,0.0,127
52,0.012385229580104351,nan,0.0,128
53,0.014968390576541424,nan,0.0,129
54,0.01520715095102787,nan,0.0,130
55,0.02934747003018856,nan,0.0,132
56,0.02003299817442894,nan,0.0,136
57,0.008173923939466476,nan,0.0,137
58,0.03468198701739311,nan,0.0,139
59,0.03336326777935028,nan,0.0,144
60,0.025823596864938736,nan,0.0,148
61,0.034411802887916565,nan,0.0,151
62,0.03067636489868164,nan,0.0,153
63,0.011309280060231686,nan,0.0,154
64,0.014399372972548008,nan,0.0,156
65,0.03309006243944168,nan,0.0,161
66,0.009537981823086739,nan,0.0,162
67,0.03675166144967079,nan,0.0,166
68,0.03263165429234505,nan,0.0,169
69,0.015871096402406693,nan,0.0,170
70,0.027441972866654396,nan,0.0,175
71,0.015563493594527245,nan,0.0,177
72,0.017223991453647614,nan,0.0,179
73,0.009771939367055893,nan,0.0,180
74,0.006944167893379927,nan,0.0,181
75,0.016710666939616203,nan,0.0,183
76,0.03514523059129715,nan,0.0,186
77,0.010192402638494968,nan,0.0,187
78,0.025002768263220787,nan,0.0,190
79,0.00962146557867527,nan,0.0,191
80,0.030199605971574783,nan,0.0,194
81,0.035465557128190994,nan,0.0,196
82,0.02941841073334217,nan,0.0,199
83,0.017933020368218422,nan,0.0,201
84,0.009503464214503765,nan,0.0,202
85,0.016671838238835335,nan,0.0,204
86,0.008580280467867851,nan,0.0,205
87,0.016207827255129814,nan,0.0,206
88,0.03140474110841751,nan,0.0,211
89,0.007563201244920492,nan,0.0,212
90,0.010915668681263924,nan,0.0,213
91,0.009725898504257202,nan,0.0,214
92,0.010266844183206558,nan,0.0,215
93,0.043141864240169525,nan,0.0,219
94,0.007905974984169006,nan,0.0,220
95,0.011850264854729176,nan,0.0,221
96,0.014284253120422363,nan,0.0,222
97,0.00600594375282526,nan,0.0,223
98,0.024708079174160957,nan,0.0,226
99,0.014075002633035183,nan,0.0,228
100,0.025414112955331802,nan,0.0,231
101,0.015150114893913269,nan,0.0,232
102,0.026925720274448395,nan,0.0,234
103,0.025274857878684998,nan,0.0,237
104,0.021984729915857315,nan,0.0,240
105,0.033579401671886444,nan,0.0,242
106,0.007859240286052227,nan,0.0,243
107,0.01200869306921959,nan,0.0,244
108,0.006782122887670994,nan,0.0,245
109,0.008169568143785,nan,0.0,246
110,0.006195699330419302,nan,0.0,247
111,0.029347475618124008,nan,0.0,250
112,0.018099399283528328,nan,0.0,252
113,0.03665004298090935,nan,0.0,256
114,0.03655209392309189,nan,0.0,261
115,0.034832436591386795,nan,0.0,263
116,0.031624406576156616,nan,0.0,268
117,0.017899924889206886,nan,0.0,270
118,0.009832159616053104,nan,0.0,271
119,0.03836039826273918,nan,0.0,273
120,0.029272178187966347,nan,0.0,278
121,0.008606492541730404,nan,0.0,279
122,0.030082417652010918,nan,0.0,281
123,0.015343936160206795,nan,0.0,282
124,0.015182755887508392,nan,0.0,283
125,0.005064385011792183,nan,0.0,284
126,0.019544940441846848,nan,0.0,286
127,0.006495336070656776,nan,0.0,287
128,0.021899372339248657,nan,0.0,290
129,0.024613287299871445,nan,0.0,292
130,0.04926523566246033,nan,0.0,295
131,0.027380969375371933,nan,0.0,297
132,0.007307521998882294,nan,0.0,298
133,0.0053770882077515125,nan,0.0,299
134,0.006350292358547449,nan,0.0,300
135,0.005345510318875313,nan,0.0,301
136,0.008737996220588684,nan,0.0,302
137,0.026690078899264336,nan,0.0,306
138,0.03331673517823219,nan,0.0,308
139,0.0062742214649915695,nan,0.0,309
140,0.007444086018949747,nan,0.0,310
141,0.008021180517971516,nan,0.0,311
142,0.04747503250837326,nan,0.0,315
143,0.014199485071003437,nan,0.0,316
144,0.032007548958063126,nan,0.0,318
145,0.015260090120136738,nan,0.0,319
146,0.032605890184640884,nan,0.0,321
147,0.003630597610026598,nan,0.0,322
148,0.013501589186489582,nan,0.0,323
149,0.004559242632240057,nan,0.0,324
150,0.03329978883266449,nan,0.0,329
151,0.0065070283599197865,nan,0.0,330
152,0.03568912297487259,nan,0.0,333
153,0.007239243946969509,nan,0.0,334
154,0.003746000351384282,nan,0.0,335
155,0.015847204253077507,nan,0.0,336
156,0.005616751965135336,nan,0.0,337
157,0.034850604832172394,nan,0.0,339
158,0.010249229148030281,nan,0.0,340
159,0.004461903590708971,nan,0.0,341
160,0.032015111297369,nan,0.0,345
161,0.014855287969112396,nan,0.0,346
162,0.005457943771034479,nan,0.0,347
163,0.004684874787926674,nan,0.0,348
164,0.03339451178908348,nan,0.0,350
165,0.005520213861018419,nan,0.0,351
166,0.008109278976917267,nan,0.0,352
167,0.01642719656229019,nan,0.0,353
168,0.029852330684661865,nan,0.0,358
169,0.019531598314642906,nan,0.0,360
170,0.005370682571083307,nan,0.0,361
171,0.007665655575692654,nan,0.0,362
172,0.029476748779416084,nan,0.0,364
173,0.020099898800253868,nan,0.0,366
174,0.00729820691049099,nan,0.0,367
175,0.005321692209690809,nan,0.0,368
176,0.0021588050294667482,nan,0.0,369
177,0.012327387928962708,nan,0.0,370
178,0.00793078076094389,nan,0.0,371
179,0.01353384181857109,nan,0.0,372
180,0.006206789053976536,nan,0.0,373
181,0.005231206305325031,nan,0.0,374
182,0.007351015694439411,nan,0.0,375
183,0.00463982205837965,nan,0.0,376
184,0.03914951905608177,nan,0.0,379
185,0.006134618539363146,nan,0.0,380
186,0.019823741167783737,nan,0.0,382
187,0.0022407090291380882,nan,0.0,383
188,0.00381780369207263,nan,0.0,384
189,0.004457531031221151,nan,0.0,385
190,0.00469084270298481,nan,0.0,386
191,0.007243345957249403,nan,0.0,387
192,0.019397271797060966,nan,0.0,389
193,0.004675963893532753,nan,0.0,390
194,0.015417314134538174,nan,0.0,391
195,0.004572765901684761,nan,0.0,392
196,0.00241610174998641,nan,0.0,393
197,0.003662950824946165,nan,0.0,394
198,0.02962266467511654,nan,0.0,396
199,0.0043941400945186615,nan,0.0,397
200,0.003717040875926614,nan,0.0,398
201,0.0012681627413257957,nan,0.0,399
202,0.0064874207600951195,nan,0.0,400
203,0.006201307754963636,nan,0.0,401
204,0.0014853250468149781,nan,0.0,402
205,0.004646969959139824,nan,0.0,403
206,0.025910453870892525,nan,0.0,406
207,0.001716833095997572,nan,0.0,407
208,0.0017567670438438654,nan,0.0,408
209,0.0038091265596449375,nan,0.0,409
210,0.008855991065502167,nan,0.0,410
