update,policy_loss,value_loss,entropy,steps
0,-0.032284628599882126,14.788169860839844,2.6097497940063477,128
1,0.006368458271026611,7.686413764953613,2.776475429534912,256
2,-0.0765800029039383,12.231934547424316,2.6938045024871826,384
3,-0.05490605905652046,17.0699520111084,2.6191775798797607,512
4,-0.1301114708185196,25.010787963867188,2.84488844871521,640
5,-0.029438886791467667,18.988710403442383,2.4244816303253174,768
6,0.016413751989603043,19.325510025024414,2.4299371242523193,896
7,-0.19032783806324005,14.264312744140625,2.087279796600342,1024
8,-0.1510569006204605,22.742938995361328,2.185063362121582,1152
9,0.067203089594841,14.68295955657959,2.096499443054199,1280
10,-0.0060391612350940704,18.064674377441406,1.8983964920043945,1408
11,-0.007682758383452892,20.217891693115234,1.640680193901062,1536
12,0.002487102523446083,20.977401733398438,1.3629319667816162,1664
13,0.015761781483888626,29.276351928710938,1.3189603090286255,1792
14,-0.04642029106616974,16.546518325805664,1.0679972171783447,1920
15,0.024923596531152725,21.685991287231445,1.2258620262145996,2048
16,0.025038156658411026,21.402326583862305,1.4048253297805786,2176
17,0.11887329816818237,20.640026092529297,1.2697417736053467,2304
18,-0.10408884286880493,23.047117233276367,1.3156741857528687,2432
19,-0.1871398389339447,20.84700584411621,1.268545150756836,2560
20,-0.02908286638557911,20.967172622680664,1.3928049802780151,2688
21,-0.0024448931217193604,20.74795150756836,1.4653277397155762,2816
22,-0.02273792214691639,17.677289962768555,1.0851385593414307,2944
