step,policy_loss,value_loss,entropy
0,0.060857467353343964,11.664259910583496,2.1259210109710693
1,0.08785419166088104,0.05107162892818451,2.1032702922821045
2,0.024901367723941803,3.215532064437866,2.715315341949463
3,0.0031092986464500427,13.964133262634277,2.3600642681121826
4,0.029607579112052917,10.26643180847168,2.8073182106018066
5,4.284083843231201e-08,11.636801719665527,2.383162498474121
6,-1.862645149230957e-09,1.344311237335205,2.6258504390716553
