episode,return,length,rolling_mean_reward,loss
651,7.0,1,6.56,0.003760872408747673
652,5.0,1,6.56,0.005140248220413923
653,7.0,1,6.56,0.005452938377857208
654,6.0,1,6.48,0.0032636153046041727
655,4.0,2,6.36,0.02746978960931301
656,4.0,1,6.24,0.004474787041544914
657,8.0,1,6.28,0.003159494372084737
658,6.0,1,6.28,0.0033220371697098017
659,8.0,1,6.3,0.0031830694060772657
660,5.0,1,6.3,0.004656876903027296
661,10.0,1,6.42,0.019999966025352478
662,5.0,1,6.44,0.026826394721865654
663,10.0,1,6.54,0.0036816149950027466
664,4.0,2,6.54,0.0792808011174202
665,8.0,1,6.52,0.03606979176402092
666,5.0,1,6.52,0.004888906143605709
667,5.0,1,6.46,0.0049144611693918705
668,5.0,2,6.48,-0.005033981055021286
669,8.0,2,6.52,0.10255368798971176
670,6.0,2,6.56,0.07643680274486542
671,8.0,2,6.54,0.03683091700077057
672,5.0,1,6.44,0.004758607130497694
673,10.0,2,6.56,0.09642636030912399
674,7.0,1,6.5,0.03581967204809189
675,5.0,1,6.46,0.004498328547924757
676,7.0,1,6.52,0.0031700425315648317
677,6.0,1,6.56,0.0064027695916593075
678,6.0,1,6.6,0.004549829754978418
679,7.0,1,6.6,0.03185195475816727
680,10.0,2,6.64,-0.02761259116232395
681,10.0,2,6.64,0.0029686284251511097
682,4.0,2,6.6,0.03674814850091934
683,5.0,1,6.58,0.025415996089577675
684,5.0,1,6.62,0.03144751116633415
685,10.0,2,6.72,0.025019217282533646
686,7.0,1,6.66,0.02146400325000286
687,5.0,2,6.64,0.009318436495959759
688,7.0,1,6.7,0.03444145247340202
689,6.0,2,6.74,0.0069831726141273975
690,5.0,2,6.76,0.008864343166351318
691,6.0,1,6.68,0.006274468265473843
692,8.0,2,6.68,0.00835506059229374
693,8.0,2,6.64,0.0070930770598351955
694,10.0,2,6.76,0.012118523009121418
695,8.0,1,6.72,0.05479218438267708
696,5.0,1,6.66,0.02307356707751751
697,6.0,1,6.7,0.005109344143420458
698,8.0,2,6.7,-0.18611475825309753
699,10.0,2,6.76,0.14054343104362488
700,5.0,1,6.7,0.007578419055789709
701,7.0,2,6.7,-0.04250118508934975
702,6.0,2,6.72,-0.06230313330888748
703,10.0,1,6.78,0.01832224614918232
704,5.0,1,6.76,0.014887100085616112
705,10.0,2,6.88,0.05754769593477249
706,10.0,1,7.0,0.003975974395871162
707,4.0,2,6.92,0.008679651655256748
708,5.0,1,6.9,0.004360987804830074
709,10.0,2,6.94,0.0023754616267979145
710,7.0,2,6.98,0.009540791623294353
711,5.0,2,6.88,0.01570807956159115
712,9.0,1,6.96,0.037724267691373825
713,7.0,2,6.9,0.012362606823444366
714,7.0,1,6.96,0.005697380285710096
715,7.0,2,6.94,0.05742296576499939
716,4.0,2,6.92,0.05747198313474655
717,10.0,1,7.02,0.012512733228504658
718,5.0,2,7.02,0.006684570573270321
719,4.0,1,6.94,0.0063019124791026115
720,5.0,2,6.92,-0.008244693279266357
721,5.0,2,6.86,-0.11100313067436218
722,5.0,2,6.86,0.006378562655299902
723,5.0,2,6.76,0.07015842199325562
724,7.0,2,6.76,-0.03393245488405228
725,4.0,1,6.74,0.013266392983496189
726,6.0,2,6.72,0.0020090248435735703
727,10.0,2,6.8,0.006999055854976177
728,10.0,1,6.88,0.003872789442539215
729,7.0,2,6.88,0.08145295083522797
730,9.0,2,6.86,-7.351022213697433e-05
731,6.0,2,6.78,0.0049238610081374645
732,7.0,2,6.84,-0.04712669551372528
733,4.0,2,6.82,0.01015052106231451
734,4.0,1,6.8,0.006054851692169905
735,7.0,1,6.74,0.03265230730175972
736,5.0,2,6.7,-0.02255227603018284
737,5.0,1,6.7,0.0069190580397844315
738,4.0,2,6.64,0.10282111167907715
739,7.0,2,6.66,-0.08889638632535934
740,6.0,2,6.68,0.06496592611074448
741,7.0,2,6.7,-0.08588001132011414
742,7.0,1,6.68,0.020492717623710632
743,8.0,2,6.68,0.057611286640167236
744,6.0,1,6.6,0.0031343037262558937
745,5.0,1,6.54,0.002912483410909772
746,4.0,1,6.52,0.06120014935731888
747,6.0,2,6.52,-0.013614661991596222
748,6.0,1,6.48,0.031323470175266266
749,8.0,1,6.44,0.01292443834245205
750,9.0,2,6.52,0.10681980848312378
751,7.0,2,6.52,0.057656388729810715
752,8.0,2,6.56,0.0067049479112029076
753,9.0,1,6.54,0.0033866907469928265
754,8.0,1,6.6,0.006941705010831356
755,5.0,1,6.5,0.019986342638731003
756,5.0,1,6.4,0.0051936255767941475
757,8.0,2,6.48,0.1636476069688797
758,4.0,1,6.46,0.016680695116519928
759,5.0,1,6.36,0.022609848529100418
760,9.0,2,6.4,-0.12737871706485748
761,8.0,2,6.46,0.12939344346523285
762,6.0,2,6.4,-0.009767907671630383
763,6.0,2,6.38,0.00584740424528718
764,5.0,1,6.34,0.01438729278743267
765,5.0,2,6.3,-0.05613241717219353
766,10.0,1,6.42,0.011895730160176754
767,6.0,1,6.34,0.006746834143996239
768,7.0,1,6.38,0.031456392258405685
769,6.0,2,6.42,0.05994407460093498
770,6.0,1,6.44,0.005687159951776266
771,7.0,2,6.48,0.03826526179909706
772,6.0,1,6.5,0.01255534403026104
773,4.0,2,6.48,0.002291867509484291
774,4.0,2,6.42,0.01252815406769514
775,8.0,2,6.5,-0.0029548807069659233
776,10.0,2,6.58,0.003853311762213707
777,5.0,2,6.48,0.0013155993074178696
778,9.0,1,6.46,0.0019951248541474342
779,6.0,2,6.44,0.09782713651657104
780,8.0,1,6.42,0.043725188821554184
781,4.0,1,6.38,0.010365373454988003
782,7.0,1,6.38,0.017437027767300606
783,8.0,2,6.46,-0.032806701958179474
784,7.0,2,6.52,0.11070392280817032
785,7.0,2,6.52,0.10293169319629669
786,10.0,2,6.62,0.009046140126883984
787,3.0,2,6.58,0.009820875711739063
788,10.0,1,6.7,0.044728539884090424
789,4.0,1,6.64,0.012578866444528103
790,7.0,2,6.66,-0.14694929122924805
791,10.0,1,6.72,0.048315033316612244
792,4.0,2,6.66,0.012943404726684093
793,7.0,1,6.64,0.007566414773464203
794,4.0,1,6.6,0.011308074928820133
795,10.0,1,6.7,0.013829974457621574
796,5.0,1,6.72,0.017554018646478653
797,8.0,2,6.76,-0.03854822739958763
798,8.0,1,6.8,0.0159348975867033
799,7.0,1,6.78,0.002870138268917799
800,6.0,1,6.72,0.006322184111922979
801,5.0,2,6.68,0.006661249790340662
802,6.0,2,6.64,0.0019498858600854874
803,10.0,2,6.66,0.06245840713381767
804,4.0,1,6.58,0.004862193483859301
805,4.0,2,6.56,-0.014732488431036472
806,5.0,1,6.56,0.005033557768911123
807,7.0,1,6.54,0.006157450377941132
808,8.0,1,6.62,0.004695388022810221
809,6.0,1,6.64,0.007059323135763407
810,4.0,2,6.54,0.00021093152463436127
811,6.0,1,6.5,0.03314867615699768
812,6.0,1,6.5,0.005454387050122023
813,10.0,1,6.58,0.0022998342756181955
814,8.0,1,6.64,0.004380534403026104
815,4.0,1,6.62,0.007366370875388384
816,7.0,2,6.56,0.037718310952186584
817,6.0,2,6.56,0.06491352617740631
818,5.0,1,6.52,0.017120402306318283
819,4.0,1,6.48,0.026019033044576645
820,5.0,1,6.46,0.005172204226255417
821,5.0,2,6.42,-0.029904017224907875
822,5.0,1,6.4,0.018048541620373726
823,7.0,2,6.46,0.01080721989274025
824,6.0,1,6.5,0.03919782489538193
825,4.0,1,6.42,0.018344035372138023
826,5.0,2,6.32,-0.07244542241096497
827,10.0,2,6.42,0.006569646764546633
828,8.0,1,6.4,0.0022792480885982513
829,6.0,2,6.4,0.020757736638188362
830,6.0,1,6.36,0.0028381426818668842
831,6.0,1,6.4,0.015535619109869003
832,6.0,1,6.38,0.004849618766456842
833,5.0,1,6.32,0.0638684332370758
834,6.0,1,6.3,0.007605798076838255
835,10.0,1,6.36,0.008183896541595459
836,9.0,2,6.34,0.17001943290233612
837,10.0,2,6.48,0.002561042085289955
838,8.0,1,6.44,0.003638270776718855
839,6.0,1,6.48,0.007018490228801966
840,4.0,1,6.42,0.014633260667324066
841,8.0,1,6.38,0.0023165219463407993
842,8.0,1,6.46,0.024665942415595055
843,8.0,1,6.48,0.008912209421396255
844,6.0,1,6.52,0.020486367866396904
845,5.0,1,6.42,0.03934681415557861
846,6.0,2,6.44,0.007241186685860157
847,5.0,2,6.38,-0.013155586086213589
848,7.0,2,6.36,0.03525157272815704
849,10.0,1,6.42,0.009076234884560108
850,6.0,2,6.42,-0.03960951417684555
851,6.0,1,6.44,0.036078110337257385
852,7.0,2,6.46,-0.019321992993354797
853,5.0,1,6.36,0.03291166573762894
854,7.0,2,6.42,0.006125322543084621
855,10.0,2,6.54,0.11492353677749634
856,10.0,2,6.64,0.00578582426533103
857,6.0,1,6.62,0.02163795940577984
858,7.0,2,6.6,0.05127089098095894
859,5.0,1,6.58,0.021861573681235313
860,8.0,1,6.66,0.019352424889802933
861,6.0,2,6.66,0.010161508806049824
862,5.0,1,6.64,0.00591603759676218
863,4.0,1,6.52,0.03786594793200493
864,8.0,1,6.52,0.010542047210037708
865,10.0,2,6.64,0.002422248013317585
866,5.0,1,6.6,0.03530247509479523
867,6.0,1,6.6,0.01929617114365101
868,4.0,1,6.58,0.0200591329485178
869,8.0,2,6.66,0.027930177748203278
870,5.0,2,6.66,0.04420360177755356
871,8.0,1,6.72,0.011489544995129108
872,4.0,1,6.7,0.013039524666965008
873,5.0,1,6.66,0.03237038105726242
874,8.0,1,6.7,0.024324579164385796
875,8.0,2,6.78,0.17116083204746246
876,6.0,2,6.8,-0.03953741118311882
877,8.0,2,6.76,-0.0853981226682663
878,5.0,2,6.7,0.00346403568983078
879,5.0,2,6.68,0.022668223828077316
880,10.0,1,6.76,0.0050105503760278225
881,4.0,1,6.72,0.035748522728681564
882,7.0,1,6.74,0.0091094346717
883,7.0,1,6.78,0.02559717558324337
884,8.0,1,6.82,0.021539371460676193
885,9.0,1,6.8,0.0017922013066709042
886,10.0,1,6.82,0.004844497423619032
887,6.0,1,6.74,0.009157831780612469
888,8.0,1,6.74,0.018896974623203278
889,4.0,1,6.7,0.014700587838888168
890,4.0,1,6.7,0.032248955219984055
891,4.0,2,6.62,0.03200696036219597
892,4.0,1,6.54,0.012964513152837753
893,7.0,1,6.52,0.0024282517842948437
894,10.0,1,6.6,0.0045905280858278275
895,5.0,2,6.6,0.07616318762302399
896,7.0,2,6.62,0.27449703216552734
897,6.0,1,6.64,0.010691129602491856
898,10.0,2,6.7,0.012506592087447643
899,6.0,1,6.62,0.013537285849452019
900,5.0,1,6.6,0.00954362377524376
901,8.0,1,6.64,0.013537424616515636
902,8.0,1,6.66,0.04110392555594444
903,6.0,2,6.68,0.0595051646232605
904,8.0,1,6.7,0.014190537855029106
905,5.0,1,6.6,0.009739076718688011
906,6.0,2,6.52,-0.07303361594676971
907,10.0,2,6.6,0.0036519812420010567
908,6.0,1,6.58,0.025636250153183937
909,7.0,2,6.62,0.005528741050511599
910,6.0,2,6.58,0.10953719168901443
911,5.0,2,6.56,0.07187826931476593
912,5.0,2,6.56,0.07493484765291214
913,7.0,1,6.62,0.004202658776193857
914,6.0,1,6.58,0.010056241415441036
915,6.0,1,6.5,0.01918971538543701
916,4.0,1,6.48,0.015446852892637253
917,7.0,2,6.5,0.04920294135808945
918,8.0,2,6.58,0.015948757529258728
919,8.0,2,6.58,0.04181564226746559
920,5.0,1,6.58,0.013207077980041504
921,10.0,1,6.62,0.005301801022142172
922,7.0,1,6.68,0.0031782793812453747
923,6.0,2,6.7,0.08910109102725983
924,7.0,1,6.68,0.02822096087038517
925,6.0,2,6.64,-0.06577880680561066
926,7.0,2,6.66,-0.1961367279291153
927,6.0,1,6.62,0.013200849294662476
928,6.0,1,6.64,0.009172949939966202
929,6.0,2,6.66,0.01943746954202652
930,7.0,1,6.6,0.030387844890356064
931,5.0,2,6.62,0.07008588314056396
932,8.0,1,6.64,0.014625742100179195
933,8.0,2,6.66,0.10980226844549179
934,5.0,2,6.6,-0.12118121981620789
935,10.0,1,6.62,0.023865511640906334
936,7.0,1,6.56,0.007418804802000523
937,10.0,1,6.64,0.019161799922585487
938,7.0,2,6.62,-0.03220188245177269
939,7.0,2,6.68,-0.09312738478183746
940,4.0,3,6.68,-0.06393010914325714
941,8.0,2,6.76,-0.013797766529023647
942,8.0,1,6.84,0.018684647977352142
943,7.0,2,6.84,0.08608023822307587
944,10.0,1,6.84,0.009086105972528458
945,8.0,2,6.9,0.11105524748563766
946,6.0,2,6.88,0.008842318318784237
947,8.0,2,6.92,0.09645894914865494
948,4.0,1,6.8,0.020144488662481308
949,8.0,1,6.84,0.0037026451900601387
950,6.0,2,6.86,0.016115492209792137
951,4.0,1,6.78,0.032663293182849884
952,6.0,2,6.74,0.014993595890700817
953,10.0,2,6.82,0.009502888657152653
954,4.0,1,6.74,0.030026404187083244
955,7.0,2,6.78,0.007305345498025417
956,7.0,2,6.8,0.047572433948516846
957,4.0,2,6.68,0.006159940734505653
958,10.0,2,6.76,0.004211943596601486
959,6.0,1,6.74,0.008637018501758575
960,10.0,3,6.82,-0.10546597838401794
961,6.0,1,6.84,0.024662580341100693
962,5.0,2,6.84,-0.01753261312842369
963,7.0,2,6.84,0.014583264477550983
964,6.0,2,6.84,0.007998015731573105
965,7.0,1,6.86,0.007722240407019854
966,6.0,2,6.9,0.06852955371141434
967,4.0,1,6.84,0.010651682503521442
968,7.0,2,6.82,0.07347223907709122
969,4.0,1,6.74,0.03646719083189964
970,4.0,1,6.72,0.011212948709726334
971,4.0,2,6.6,-0.010746258310973644
972,7.0,2,6.6,0.05677348002791405
973,4.0,1,6.56,0.031589750200510025
974,6.0,2,6.54,0.08039712905883789
975,6.0,1,6.54,0.0063513400964438915
976,10.0,2,6.6,-0.05447578430175781
977,7.0,1,6.62,0.009174346923828125
978,6.0,1,6.62,0.023840269073843956
979,8.0,2,6.66,0.007302678190171719
980,6.0,2,6.64,0.044451769441366196
981,10.0,1,6.74,0.0077488175593316555
982,6.0,1,6.7,0.004190719220787287
983,5.0,2,6.64,-0.02231140434741974
984,7.0,2,6.68,-0.05203825980424881
985,4.0,2,6.56,0.00968772079795599
986,10.0,1,6.62,0.0055762045085430145
987,6.0,1,6.54,0.006675268989056349
988,4.0,1,6.48,0.00633018184453249
989,8.0,2,6.5,-0.006190923973917961
990,10.0,2,6.62,-0.1018121987581253
991,6.0,2,6.58,0.028678180649876595
992,5.0,1,6.52,0.006050273776054382
993,10.0,1,6.58,0.008147669956088066
994,6.0,2,6.5,0.006561832036823034
995,7.0,2,6.48,0.012359753251075745
996,10.0,1,6.56,0.0035434463061392307
997,10.0,2,6.6,-0.05036317929625511
998,5.0,1,6.62,0.00350671517662704
999,7.0,1,6.6,0.0033544220495969057
1000,6.0,2,6.6,0.124717578291893
1001,7.0,1,6.66,0.00437190243974328
1002,5.0,1,6.64,0.005738007370382547
1003,5.0,2,6.54,0.008950412273406982
1004,7.0,1,6.6,0.0022268369793891907
1005,8.0,2,6.62,-0.056083254516124725
1006,9.0,2,6.66,0.00867842324078083
1007,3.0,1,6.64,0.005114332307130098
1008,5.0,1,6.54,0.027173927053809166
1009,3.0,2,6.48,0.09456340223550797
1010,4.0,1,6.36,0.0044802273623645306
1011,8.0,1,6.4,0.005360244773328304
1012,6.0,2,6.42,0.005496524274349213
1013,8.0,2,6.44,0.006852324586361647
1014,10.0,2,6.52,0.005338895134627819
1015,5.0,1,6.48,0.03660136088728905
1016,4.0,2,6.44,0.0071499585174024105
1017,6.0,2,6.48,0.005575689021497965
1018,8.0,1,6.5,0.006676889955997467
1019,6.0,1,6.54,0.023877279832959175
1020,10.0,1,6.66,0.003118142718449235
1021,7.0,2,6.72,0.005419144406914711
1022,7.0,2,6.72,0.007503494620323181
1023,5.0,1,6.74,0.0029162049759179354
1024,8.0,1,6.78,0.0018578486051410437
1025,8.0,2,6.82,-0.08547216653823853
1026,5.0,2,6.72,0.005195068195462227
1027,5.0,2,6.68,0.005640572868287563
1028,8.0,1,6.72,0.019548939540982246
1029,4.0,2,6.64,0.05439206212759018
1030,10.0,1,6.72,0.002702378900721669
1031,7.0,1,6.66,0.0019183208933100104
1032,5.0,1,6.64,0.0031189622823148966
1033,5.0,1,6.64,0.02721080183982849
1034,7.0,2,6.64,0.004571857862174511
1035,7.0,2,6.7,0.010911915451288223
1036,7.0,1,6.64,0.002562359208241105
1037,8.0,2,6.68,0.11366435885429382
1038,5.0,1,6.7,0.03027048520743847
1039,8.0,2,6.7,0.005552386865019798
1040,8.0,1,6.66,0.0023829832207411528
1041,5.0,1,6.64,0.002408513566479087
1042,5.0,2,6.64,0.04918065667152405
1043,5.0,2,6.54,-0.044004589319229126
1044,4.0,2,6.5,0.04520806670188904
1045,7.0,2,6.5,0.0070897797122597694
1046,4.0,1,6.38,0.02011437527835369
1047,10.0,1,6.38,0.019971879199147224
1048,8.0,1,6.44,0.03488928824663162
1049,4.0,2,6.38,0.004893503617495298
1050,5.0,2,6.36,0.0051459576934576035
1051,8.0,2,6.38,0.214885875582695
1052,4.0,2,6.36,0.007234103977680206
1053,5.0,2,6.36,0.0065623559057712555
1054,10.0,2,6.42,0.004458950832486153
1055,6.0,1,6.38,0.0031228673178702593
1056,6.0,1,6.32,0.003173609497025609
1057,10.0,1,6.46,0.0037016768474131823
1058,5.0,2,6.46,0.09328357875347137
1059,6.0,1,6.52,0.017177700996398926
1060,5.0,2,6.54,-0.011934773065149784
1061,7.0,1,6.52,0.0033256751485168934
1062,10.0,2,6.6,0.0038370429538190365
1063,8.0,2,6.6,0.0036502843722701073
1064,9.0,2,6.58,-0.06143032759428024
1065,4.0,2,6.56,0.009403226897120476
1066,8.0,1,6.64,0.0018361631082370877
1067,4.0,2,6.6,0.007691787090152502
1068,10.0,1,6.64,0.004162734840065241
1069,5.0,1,6.62,0.023865709081292152
1070,4.0,2,6.5,0.0068207234144210815
1071,8.0,1,6.52,0.0041506472043693066
1072,6.0,1,6.5,0.002530295168980956
1073,4.0,2,6.48,0.025088995695114136
1074,4.0,1,6.4,0.004217203240841627
1075,7.0,2,6.38,0.005077037028968334
1076,8.0,1,6.44,0.0048020826652646065
1077,5.0,2,6.44,0.005193864926695824
1078,4.0,2,6.36,0.006685899570584297
1079,6.0,1,6.4,0.0038413803558796644
1080,8.0,1,6.36,0.016797006130218506
1081,7.0,1,6.36,0.003655558219179511
1082,7.0,2,6.4,0.004618817009031773
1083,5.0,2,6.4,0.006714921910315752
1084,10.0,1,6.46,0.01664656400680542
1085,10.0,1,6.52,0.001149573945440352
1086,4.0,1,6.46,0.019081968814134598
1087,6.0,1,6.42,0.002344647189602256
1088,5.0,1,6.42,0.03774729743599892
1089,4.0,1,6.34,0.0036338104400783777
1090,6.0,1,6.3,0.019369248300790787
1091,7.0,2,6.34,-0.21337071061134338
1092,4.0,2,6.32,0.006728634238243103
1093,5.0,1,6.32,0.004082627594470978
1094,7.0,1,6.38,0.03268493711948395
1095,5.0,2,6.34,0.005527328699827194
1096,9.0,2,6.44,0.005158902611583471
1097,10.0,2,6.44,0.004985785111784935
1098,8.0,2,6.44,0.0031751147471368313
1099,8.0,2,6.52,0.13914597034454346
1100,7.0,1,6.56,0.0016783440951257944
1101,6.0,1,6.52,0.030210044234991074
1102,4.0,1,6.52,0.0046466137282550335
1103,6.0,2,6.54,-0.032105542719364166
1104,4.0,1,6.42,0.03213534876704216
1105,10.0,1,6.5,0.0023392345756292343
1106,5.0,1,6.48,0.0025014730636030436
1107,4.0,1,6.36,0.028399214148521423
1108,6.0,1,6.38,0.0033671637065708637
1109,10.0,2,6.46,0.005455187521874905
1110,5.0,2,6.46,-0.05330023542046547
1111,4.0,2,6.4,-0.05433608219027519
1112,8.0,2,6.36,0.004241290967911482
1113,10.0,1,6.4,0.000690818706061691
1114,6.0,2,6.34,0.004181195516139269
1115,8.0,2,6.42,0.005151101853698492
1116,5.0,2,6.36,0.005639927927404642
1117,5.0,2,6.38,0.003641396062448621
1118,7.0,1,6.32,0.0019942133221775293
1119,10.0,2,6.42,0.008610469289124012
1120,4.0,1,6.42,0.019734011963009834
1121,7.0,1,6.4,0.0016556435730308294
1122,4.0,2,6.36,0.004756476730108261
1123,5.0,2,6.38,-0.06970196962356567
1124,4.0,2,6.38,0.004251234699040651
1125,8.0,1,6.4,0.0012905227486044168
1126,4.0,1,6.32,0.02345593087375164
1127,4.0,1,6.3,0.002614848781377077
1128,6.0,2,6.34,0.005988357588648796
1129,4.0,1,6.3,0.0025853924453258514
1130,4.0,1,6.22,0.002595843281596899
1131,6.0,2,6.2,0.0039859190583229065
1132,8.0,1,6.22,0.057570330798625946
1133,4.0,1,6.2,0.003013855777680874
1134,5.0,1,6.1,0.00179298163857311
1135,4.0,1,5.98,0.0030095300171524286
1136,6.0,2,6.02,0.003388393670320511
1137,4.0,1,5.98,0.002394059207290411
1138,7.0,1,6.02,0.0025877465959638357
1139,8.0,1,6.1,0.002416018396615982
1140,6.0,2,6.1,0.003697055857628584
1141,6.0,1,6.08,0.0016048471443355083
1142,4.0,2,6.08,-0.027522025629878044
1143,4.0,1,6.06,0.0020600315183401108
1144,5.0,2,6.02,-0.05373704433441162
1145,6.0,1,6.04,0.03983267396688461
1146,5.0,2,5.96,0.0026820700149983168
1147,6.0,1,5.88,0.0011812846641987562
1148,6.0,2,5.84,0.10671814531087875
1149,4.0,2,5.76,-0.04006851464509964
1150,9.0,2,5.8,0.17567260563373566
1151,6.0,2,5.8,0.004365528933703899
1152,5.0,1,5.82,0.0019713714718818665
1153,7.0,1,5.84,0.0012995849829167128
1154,4.0,1,5.84,0.0021461881697177887
1155,9.0,1,5.82,0.0010202875128015876
1156,8.0,2,5.88,0.006352971773594618
1157,8.0,2,5.96,0.004026320297271013
1158,4.0,2,5.92,0.003940439783036709
1159,6.0,2,5.84,0.003326895646750927
1160,8.0,2,5.9,0.0018884220626205206
1161,4.0,2,5.9,0.06963521242141724
1162,8.0,1,5.9,0.02791515551507473
1163,5.0,1,5.8,0.0017796048196032643
1164,7.0,1,5.82,0.0010512737790122628
1165,4.0,2,5.74,0.0063852593302726746
1166,6.0,1,5.76,0.02146516926586628
1167,8.0,1,5.82,0.003256307216361165
1168,5.0,2,5.78,0.004698635078966618
1169,7.0,1,5.72,0.001997034763917327
1170,4.0,2,5.72,0.0029917904175817966
1171,4.0,2,5.66,0.004700453486293554
1172,7.0,1,5.72,0.0011940462281927466
1173,4.0,1,5.7,0.0027086003683507442
1174,8.0,1,5.78,0.0008107236353680491
1175,4.0,1,5.7,0.0015306789427995682
1176,4.0,1,5.7,0.0033351387828588486
1177,10.0,1,5.82,0.0007353874389082193
1178,6.0,2,5.82,0.212684765458107
1179,6.0,1,5.86,0.001293211942538619
1180,5.0,2,5.88,0.08070223033428192
1181,9.0,2,5.94,0.0032502480316907167
1182,6.0,1,5.9,0.001995642902329564
1183,9.0,2,6.0,0.0031473860144615173
1184,6.0,1,6.02,0.001177340280264616
1185,5.0,2,6.04,0.12921501696109772
1186,10.0,2,6.12,0.1687423139810562
1187,7.0,1,6.18,0.0009698692592792213
1188,5.0,1,6.14,0.00492549454793334
1189,4.0,2,6.06,0.0031054746359586716
1190,4.0,1,6.02,0.005643731448799372
1191,8.0,1,6.06,0.0050324490293860435
1192,4.0,1,6.06,0.0020938338711857796
1193,5.0,2,6.08,0.00573114724829793
1194,6.0,2,6.1,-0.006507761776447296
1195,9.0,2,6.16,-0.04314553365111351
1196,7.0,2,6.2,0.003818514058366418
1197,6.0,1,6.2,0.006106344982981682
1198,6.0,1,6.2,0.02023984119296074
1199,7.0,2,6.26,-0.12150584161281586
1200,4.0,1,6.16,0.004881241358816624
1201,8.0,2,6.2,-0.04347144812345505
1202,7.0,1,6.24,0.017715444788336754
1203,4.0,2,6.18,0.004535459913313389
1204,6.0,2,6.22,0.00393254216760397
1205,6.0,1,6.16,0.0048673804849386215
1206,6.0,1,6.12,0.02013685181736946
1207,9.0,1,6.14,0.005108903627842665
1208,4.0,2,6.14,0.009147419594228268
1209,6.0,2,6.14,0.0026062342803925276
1210,10.0,2,6.18,0.0018089327495545149
1211,6.0,1,6.22,0.054798517376184464
1212,4.0,2,6.14,0.009192691184580326
1213,7.0,1,6.18,0.017211755737662315
1214,6.0,1,6.16,0.003956075292080641
1215,4.0,2,6.16,0.057408660650253296
1216,4.0,2,6.12,0.006766770500689745
1217,7.0,2,6.1,0.023879023268818855
1218,6.0,1,6.12,0.006983992177993059
1219,7.0,1,6.12,0.006652332376688719
1220,10.0,2,6.24,-0.0737907886505127
1221,7.0,1,6.3,0.0015782199334353209
1222,10.0,1,6.36,0.0009834150550886989
1223,6.0,2,6.4,0.007110101170837879
1224,5.0,2,6.34,-0.019723275676369667
1225,10.0,1,6.46,0.00524745462462306
1226,4.0,2,6.46,0.06331492960453033
1227,10.0,1,6.46,0.0012815521331503987
1228,7.0,2,6.48,0.07559137791395187
1229,8.0,1,6.52,0.0021507476922124624
1230,4.0,2,6.5,0.00512973265722394
1231,10.0,1,6.52,0.020963722839951515
1232,7.0,1,6.54,0.002430790103971958
1233,5.0,1,6.46,0.0017616978147998452
1234,7.0,1,6.48,0.016516052186489105
1235,10.0,1,6.58,0.005748390220105648
1236,8.0,2,6.54,0.0037943986244499683
1237,6.0,1,6.52,0.002686423249542713
1238,4.0,1,6.5,0.017367051914334297
1239,8.0,1,6.58,0.005828798282891512
1240,6.0,2,6.62,-0.12871727347373962
1241,7.0,1,6.6,0.0026515843346714973
1242,6.0,2,6.64,0.007149499375373125
1243,8.0,1,6.7,0.02140907756984234
1244,5.0,2,6.68,-0.0417356938123703
1245,9.0,1,6.68,0.006194517482072115
1246,4.0,2,6.62,0.007630618289113045
1247,4.0,1,6.58,0.006309995893388987
1248,10.0,1,6.66,0.0012431468348950148
1249,4.0,1,6.6,0.0071758246049284935
1250,8.0,1,6.68,0.0054442682303488255
1251,10.0,1,6.72,0.0011941109551116824
1252,9.0,2,6.76,0.0024917791597545147
1253,7.0,1,6.82,0.020428583025932312
1254,9.0,1,6.88,0.0023828274570405483
1255,8.0,1,6.92,0.02036440558731556
1256,6.0,1,6.92,0.006190882064402103
1257,4.0,2,6.82,-0.032312870025634766
1258,6.0,2,6.86,-0.10201974958181381
1259,8.0,2,6.9,0.005236090160906315
1260,4.0,2,6.78,0.006779971532523632
1261,4.0,2,6.74,0.06350938230752945
1262,5.0,1,6.76,0.00602753134444356
1263,4.0,1,6.7,0.04080352187156677
1264,5.0,1,6.68,0.0032554129138588905
1265,7.0,1,6.74,0.006315269507467747
1266,6.0,1,6.78,0.023069774731993675
1267,5.0,2,6.74,0.002882644534111023
1268,8.0,2,6.78,0.047197453677654266
1269,10.0,1,6.84,0.0009335285285487771
1270,6.0,1,6.76,0.00121791148558259
1271,6.0,2,6.74,0.0018479209393262863
1272,7.0,2,6.68,0.002648760098963976
1273,8.0,1,6.72,0.028339549899101257
1274,10.0,1,6.82,0.028380662202835083
1275,8.0,2,6.78,0.0027787263970822096
1276,9.0,1,6.88,0.026172146201133728
1277,8.0,2,6.84,0.0018312926404178143
1278,9.0,1,6.88,0.0011656441492959857
1279,7.0,2,6.86,0.06145819276571274
1280,7.0,1,6.92,0.05308373644948006
1281,5.0,1,6.82,0.04467451572418213
1282,9.0,1,6.86,0.022539474070072174
1283,6.0,1,6.88,0.003920561634004116
1284,6.0,1,6.86,0.000711218744982034
1285,5.0,2,6.76,0.014042316004633904
1286,5.0,1,6.7,0.003496002173051238
1287,7.0,2,6.72,0.013888170942664146
1288,5.0,1,6.74,0.0215512216091156
1289,5.0,2,6.68,-0.008337319828569889
1290,8.0,1,6.72,0.01066882349550724
1291,6.0,2,6.7,0.032365281134843826
1292,6.0,2,6.7,0.04443692788481712
