episode,return,rolling_mean_reward
178,-0.01,4.2268
179,7.0,4.2968
180,10.0,4.3268
181,0.0,4.1669
182,15.0,4.317
183,26.0,4.5169999999999995
184,-0.01,4.5169
185,0.0,4.5169
186,9.99,4.6168000000000005
187,17.0,4.7868
188,5.0,4.8369
189,15.0,4.9869
190,10.0,5.0869
191,0.0,5.0869
192,-0.01,5.0869
193,8.0,5.0371
194,0.0,5.0371
195,0.0,5.0372
196,-0.02,5.037
197,17.0,5.047
198,-0.01,4.9669
199,0.0,4.9669
200,0.0,4.9669
201,0.0,4.9669
202,0.0,4.9669
203,11.0,5.0769
204,-0.01,5.0768
205,21.0,5.2867999999999995
206,0.0,5.0868
207,-0.01,4.9367
208,-0.01,4.8268
209,-0.01,4.6567
210,11.0,4.7667
211,0.0,4.7167
212,-0.01,4.7168
213,15.99,4.7868
214,15.0,4.9368
215,0.0,4.937
216,-0.01,4.9371
217,0.0,4.9371
218,10.0,5.0371
219,-0.02,5.0369
220,17.0,5.207000000000001
221,3.0,4.997
222,6.0,4.957
223,0.0,4.9571
224,-0.01,4.9571
225,0.0,4.9571
226,0.0,4.9571
227,-0.02,4.8469
228,0.0,4.8469
229,0.0,4.8469
230,-0.01,4.6968
231,10.0,4.7969
232,0.0,4.5869
233,0.0,4.4769
234,-0.02,4.4768
235,-0.01,4.4167000000000005
236,-0.01,4.4166
237,0.0,4.4166
238,7.0,4.4866
239,-0.01,4.3365
240,9.0,4.4265
241,0.0,4.3765
242,11.0,4.3465
243,12.0,4.2965
244,-0.01,4.2964
245,-0.02,4.2962
246,14.0,4.4362
247,-0.01,4.4361
248,-0.01,4.4361
249,6.0,4.4962
250,-0.01,4.4962
251,0.0,4.4965
252,0.0,4.4966
253,6.99,4.4966
254,19.0,4.6866
255,0.0,4.6066
256,-0.01,4.4864999999999995
257,-0.01,4.2863999999999995
258,15.0,4.4364
259,0.0,4.3064
260,0.0,4.3064
261,22.0,4.5264
262,0.0,4.5264
263,20.0,4.7265
264,-0.01,4.7264
265,0.0,4.7264
266,19.0,4.916399999999999
267,7.0,4.9864
268,-0.01,4.7363
269,0.0,4.6563
270,0.0,4.5363
271,0.0,4.5363
272,0.0,4.5363999999999995
273,12.0,4.5264
274,7.0,4.5964
275,0.0,4.5964
276,-0.01,4.4663
277,-0.02,4.4661
278,0.0,4.4662
279,0.0,4.3962
280,15.0,4.4462
281,0.0,4.4462
282,11.98,4.416
283,0.0,4.156000000000001
284,15.0,4.3061
285,-0.02,4.305899999999999
286,0.0,4.206
287,0.0,4.0360000000000005
288,10.99,4.095899999999999
289,4.0,3.9858999999999996
290,7.0,3.9558999999999997
291,-0.03,3.9556
292,0.0,3.9556999999999998
293,0.0,3.8757
294,-0.01,3.8756
295,-0.02,3.8754000000000004
296,13.0,4.0056
297,0.0,3.8356
298,0.0,3.8357
299,16.0,3.9957
300,-0.01,3.9956
301,0.0,3.9956
302,0.0,3.9956
303,0.0,3.8856
304,12.0,4.0057
305,16.0,3.9556999999999998
306,0.0,3.9556999999999998
307,14.0,4.0958
308,22.0,4.3159
309,8.0,4.396
310,20.0,4.486000000000001
311,4.0,4.526
312,-0.02,4.5259
313,-0.02,4.3658
314,7.0,4.2858
315,20.0,4.4858
316,-0.02,4.4857
317,-0.01,4.4856
318,19.0,4.5756
319,0.0,4.5758
320,9.0,4.4958
321,0.0,4.4658
322,18.0,4.5858
323,22.0,4.8058
324,0.0,4.805899999999999
325,21.0,5.015899999999999
326,0.0,5.015899999999999
327,0.0,5.0161
328,11.99,5.136
329,9.0,5.226
330,12.97,5.3558
331,-0.01,5.255700000000001
332,15.0,5.4057
333,-0.01,5.4056
334,0.0,5.4058
335,11.0,5.5159
336,9.99,5.6159
337,10.0,5.7159
338,0.0,5.6459
339,0.0,5.646
340,12.99,5.6859
341,-0.01,5.6858
342,0.0,5.5758
343,20.0,5.6558
344,0.0,5.6559
345,9.0,5.7461
346,12.0,5.7261
347,-0.02,5.726
348,-0.01,5.726
349,-0.02,5.665800000000001
350,15.0,5.8159
351,9.0,5.9059
352,-0.02,5.9057
353,-0.01,5.8357
354,10.0,5.7457
355,-0.02,5.7455
356,15.0,5.895599999999999
357,2.0,5.9157
358,0.0,5.765700000000001
359,12.99,5.895599999999999
360,5.0,5.9456
361,-0.01,5.725499999999999
362,0.0,5.725499999999999
363,-0.01,5.525399999999999
364,0.0,5.525499999999999
365,0.0,5.525499999999999
366,-0.01,5.3354
367,0.0,5.2654
368,0.0,5.265499999999999
369,7.0,5.3355
370,7.0,5.4055
371,15.0,5.555499999999999
372,0.0,5.555499999999999
373,20.0,5.6354999999999995
374,-0.02,5.5653
375,15.99,5.7252
376,-0.01,5.7252
377,8.0,5.8054
378,0.0,5.8054
379,0.0,5.8054
380,3.0,5.6854
381,9.0,5.775399999999999
382,8.0,5.7356
383,0.0,5.7356
384,0.0,5.5855999999999995
385,0.0,5.585800000000001
386,3.0,5.6158
387,20.0,5.8158
388,0.0,5.705900000000001
389,10.0,5.7659
390,18.0,5.875900000000001
391,16.99,6.0461
392,13.99,6.186
393,16.99,6.3559
394,17.0,6.526
395,18.99,6.7161
396,0.0,6.5861
397,15.0,6.7361
398,0.0,6.7361
399,10.0,6.6761
400,8.0,6.7562
401,0.0,6.7562
402,-0.02,6.756
403,1.0,6.766
404,7.0,6.716
405,-0.01,6.5559
406,12.0,6.6759
407,0.0,6.535900000000001
408,3.0,6.3459
409,19.0,6.455900000000001
410,-0.01,6.255800000000001
411,0.0,6.215800000000001
412,0.0,6.216
413,0.0,6.2162
414,-0.02,6.146
415,5.0,5.996
416,14.0,6.1362
417,-0.01,6.1362
418,10.0,6.0462
419,9.0,6.1362
420,11.0,6.1562
421,-0.01,6.1561
422,17.0,6.146100000000001
423,9.0,6.0161
424,2.0,6.0361
425,5.99,5.886
426,9.0,5.976
427,0.0,5.976
428,0.0,5.8561000000000005
429,-0.01,5.766
430,-0.01,5.6362
431,6.99,5.7062
432,-0.02,5.556
433,-0.02,5.5559
434,-0.02,5.555700000000001
435,9.0,5.5357
436,-0.01,5.435700000000001
437,15.0,5.4857000000000005
438,15.0,5.635700000000001
439,13.0,5.765700000000001
440,5.0,5.6858
441,19.0,5.875900000000001
442,9.0,5.9659
443,-0.01,5.7658000000000005
444,0.0,5.7658000000000005
445,-0.01,5.675700000000001
446,13.0,5.685700000000001
447,-0.05,5.6854
448,12.99,5.8153999999999995
449,-0.03,5.8153
450,6.0,5.7253
451,-0.01,5.6352
452,20.0,5.8354
453,0.0,5.8355
454,0.0,5.735499999999999
455,17.98,5.9155
456,0.0,5.765499999999999
457,11.0,5.855499999999999
458,17.0,6.025499999999999
459,6.0,5.9556
460,-0.01,5.9055
461,0.0,5.9056
462,10.0,6.005599999999999
463,8.0,6.0857
464,8.98,6.1754999999999995
465,0.0,6.1754999999999995
466,0.0,6.175599999999999
467,7.0,6.2456
468,0.0,6.2456
469,-0.02,6.1754
470,-0.01,6.1053
471,-0.01,5.9552
472,10.0,6.0552
473,8.0,5.9352
474,-0.04,5.935
475,13.0,5.9051
476,6.0,5.965199999999999
477,6.0,5.9452
478,12.0,6.0652
479,0.0,6.0652
480,0.0,6.0352
481,23.0,6.1752
482,0.0,6.0952
483,19.0,6.2852
484,7.0,6.3552
485,1.99,6.3751
486,0.0,6.3450999999999995
487,15.0,6.2951
488,-0.02,6.2949
489,3.0,6.2249
490,5.0,6.0949
491,0.0,5.925
492,14.0,5.9251
493,-0.01,5.7551
494,10.0,5.6851
495,16.0,5.6552
496,-0.01,5.6551
497,13.0,5.6350999999999996
498,-0.02,5.6349
499,5.98,5.5947000000000005
500,0.0,5.5147
501,10.0,5.6147
502,-0.01,5.6148
503,14.0,5.744800000000001
504,0.0,5.6748
505,10.0,5.7749
506,19.0,5.8449
507,-0.02,5.8447000000000005
508,9.0,5.9047
509,8.99,5.804600000000001
510,14.0,5.9447
511,13.0,6.0747
512,0.0,6.0747
513,-0.02,6.0745000000000005
514,-0.02,6.0745000000000005
515,0.0,6.024500000000001
516,17.0,6.054500000000001
517,0.0,6.054600000000001
518,6.0,6.014600000000001
519,-0.01,5.9245
520,7.98,5.894299999999999
521,-0.01,5.894299999999999
522,0.0,5.7242999999999995
523,19.0,5.824299999999999
524,-0.02,5.8041
525,-0.01,5.7440999999999995
526,6.0,5.714099999999999
527,-0.02,5.7139
528,8.0,5.7939
529,24.0,6.034
530,25.99,6.294
531,2.0,6.2440999999999995
532,-0.01,6.244199999999999
533,18.0,6.4244
534,15.0,6.5746
535,-0.01,6.484500000000001
536,13.0,6.6146
537,0.0,6.464600000000001
538,16.98,6.484400000000001
539,9.0,6.444400000000001
540,0.0,6.394400000000001
541,0.0,6.204400000000001
542,5.0,6.1644000000000005
543,-0.03,6.164199999999999
544,-0.01,6.1640999999999995
545,-0.02,6.164
546,12.0,6.154
547,9.0,6.2445
548,0.0,6.1146
549,10.0,6.2149
550,10.0,6.2549
551,-0.01,6.2549
552,-0.01,6.0548
553,17.0,6.2248
554,10.99,6.334700000000001
555,0.0,6.1549000000000005
556,18.0,6.3349
557,8.0,6.3049
558,0.0,6.1349
559,-0.01,6.0748
560,12.0,6.1949000000000005
561,11.0,6.3049
562,17.0,6.3749
563,0.0,6.2949
564,16.99,6.375
565,13.0,6.505
566,-0.02,6.5048
567,10.99,6.544700000000001
568,14.0,6.6847
569,9.0,6.7749
570,8.0,6.855
571,-0.03,6.8548
572,21.0,6.9648
573,10.0,6.9848
574,-0.02,6.985
575,5.0,6.905
576,4.0,6.885
577,-0.02,6.8248
578,15.0,6.8548
579,6.0,6.9148000000000005
580,12.0,7.034800000000001
581,4.0,6.8448
582,15.99,7.004700000000001
583,10.99,6.924600000000001
584,-0.01,6.854500000000001
585,10.0,6.9346000000000005
586,-0.03,6.9342999999999995
587,18.0,6.9643
588,10.0,7.064500000000001
589,0.0,7.0345
590,8.0,7.064500000000001
591,8.0,7.144500000000001
592,-0.03,7.0042
593,0.0,7.0043
594,15.0,7.0543
595,-0.01,6.8942
596,-0.03,6.894
597,9.0,6.854
598,-0.01,6.8541
599,-0.01,6.7942
600,3.0,6.824199999999999
601,13.0,6.8542
602,12.0,6.9742999999999995
603,-0.01,6.834199999999999
604,13.0,6.9642
605,-0.03,6.8639
606,11.0,6.7839
607,-0.01,6.784
608,9.99,6.7939
609,24.99,6.9539
610,8.0,6.8938999999999995
611,17.0,6.9338999999999995
612,9.0,7.0239
613,7.0,7.0941
614,9.0,7.1842999999999995
615,18.0,7.364299999999999
616,-0.02,7.1941
617,9.98,7.2939
618,10.99,7.3438
619,11.0,7.4539
620,0.0,7.374099999999999
621,12.0,7.494199999999999
622,0.0,7.494199999999999
623,0.0,7.3042
624,9.0,7.394399999999999
625,6.0,7.4545
626,5.99,7.4544
627,5.98,7.5144
628,0.0,7.4344
629,15.0,7.3444
630,8.0,7.1645
631,6.0,7.2045
632,9.0,7.2946
633,0.0,7.1146
634,2.0,6.9846
635,14.99,7.134600000000001
636,9.0,7.094600000000001
637,0.0,7.094600000000001
638,16.0,7.0848
639,5.99,7.0547
640,0.0,7.0547
641,28.0,7.334700000000001
642,2.0,7.3047
643,17.0,7.475
644,9.0,7.5651
645,0.0,7.5653
646,13.99,7.5851999999999995
647,6.0,7.5552
648,3.0,7.5851999999999995
649,0.0,7.4852
650,-0.01,7.3850999999999996
651,6.0,7.4452
652,0.0,7.4453
653,0.0,7.2753
654,-0.01,7.165299999999999
655,13.99,7.3052
656,9.0,7.215199999999999
657,3.0,7.1652
658,7.0,7.2352
659,21.0,7.4453
660,15.0,7.4753
661,-0.03,7.365
662,0.0,7.195
663,11.0,7.305
664,8.0,7.2151
665,0.0,7.0851
666,13.99,7.2252
667,7.0,7.1853
668,0.0,7.0453
669,5.0,7.0053
670,15.0,7.0752999999999995
671,0.0,7.0756
672,21.0,7.0756
673,6.0,7.0356
674,17.0,7.2058
675,18.0,7.335800000000001
676,-0.03,7.2955
677,-0.02,7.2955
678,-0.01,7.1453999999999995
679,-0.02,7.0851999999999995
680,9.0,7.0552
681,14.0,7.1552
682,11.0,7.1053
683,11.0,7.1053999999999995
684,13.99,7.2454
685,13.0,7.275399999999999
686,17.99,7.4556
687,-0.01,7.275499999999999
688,7.0,7.2455
689,1.99,7.2654
690,7.0,7.2554
691,6.97,7.2451
692,21.0,7.4554
693,11.0,7.5653999999999995
694,0.0,7.4154
695,-0.02,7.415299999999999
696,22.0,7.635599999999999
697,-0.03,7.5453
698,11.0,7.655399999999999
699,-0.01,7.655399999999999
700,23.0,7.8553999999999995
701,-0.03,7.7251
702,12.0,7.7251
703,17.99,7.9051
704,15.97,7.9348
705,-0.03,7.9348
706,12.0,7.9448
707,-0.01,7.9448
708,15.0,7.9949
709,19.0,7.935
710,-0.01,7.8549
711,-0.01,7.6848
712,-0.02,7.594600000000001
713,-0.04,7.5241999999999996
714,14.0,7.574199999999999
715,5.0,7.4441999999999995
716,13.0,7.574400000000001
717,9.99,7.5745000000000005
718,10.0,7.5646
719,-0.02,7.454400000000001
720,26.0,7.7144
721,-0.01,7.5943
722,3.0,7.6243
723,14.0,7.7642999999999995
724,-0.01,7.6742
725,-0.01,7.6141
726,18.0,7.7341999999999995
727,-0.01,7.6743
728,10.98,7.7841
729,0.0,7.6341
730,9.0,7.6441
731,15.0,7.7341
732,5.0,7.6941
733,-0.01,7.694
734,-0.02,7.6738
735,17.0,7.6939
736,19.0,7.7939
737,10.0,7.8938999999999995
738,13.0,7.8639
739,6.99,7.8739
740,-0.01,7.8738
741,6.0,7.6538
742,-0.03,7.633500000000001
743,-0.02,7.4633
744,20.0,7.573300000000001
745,15.99,7.7332
746,18.0,7.773300000000001
747,0.0,7.7133
748,14.0,7.823300000000001
749,11.0,7.9333
750,18.0,8.1134
751,9.0,8.1434
752,8.0,8.2234
753,4.0,8.2634
754,10.0,8.3635
755,21.0,8.4336
756,-0.03,8.343300000000001
757,19.0,8.503300000000001
758,0.0,8.433300000000001
759,0.0,8.2233
760,13.0,8.2033
761,3.0,8.233600000000001
762,6.0,8.2936
763,-0.01,8.1835
764,7.0,8.1735
765,12.0,8.2935
766,-0.01,8.153500000000001
767,18.0,8.2635
768,-0.03,8.263200000000001
769,18.96,8.4028
770,22.0,8.4728
771,17.0,8.6428
772,-0.01,8.4327
773,16.0,8.5327
774,8.0,8.4427
775,1.99,8.2826
776,11.0,8.3929
777,-0.07,8.3924
778,19.0,8.5825
779,-0.01,8.5826
780,7.0,8.5626
781,-0.02,8.4224
782,12.99,8.4423
783,7.99,8.4122
784,15.0,8.4223
785,13.0,8.4223
786,21.99,8.4623
787,0.0,8.4624
788,9.99,8.4923
789,4.0,8.5124
790,0.0,8.4424
791,16.0,8.5327
792,11.0,8.4327
793,9.0,8.4127
794,6.0,8.4727
795,16.0,8.6329
796,-0.02,8.4127
797,10.0,8.513
798,-0.02,8.4028
799,0.0,8.402899999999999
800,5.0,8.2229
801,21.98,8.443
802,4.98,8.3728
803,-0.01,8.1928
804,-0.01,8.033
805,-0.01,8.0332
806,21.0,8.1232
807,11.0,8.2333
808,0.0,8.083300000000001
809,16.0,8.0533
810,6.99,8.1233
811,8.0,8.2034
812,-0.01,8.2035
813,16.0,8.3639
814,0.0,8.2239
815,-0.01,8.1738
816,17.0,8.213799999999999
817,11.0,8.2239
818,11.0,8.2339
819,17.0,8.4041
820,-0.02,8.1439
821,-0.01,8.1439
822,-0.05,8.1134
823,0.0,7.973400000000001
824,-0.02,7.9733
825,22.99,8.2033
826,0.0,8.0233
827,10.0,8.1234
828,-0.060000000000000005,8.013
829,13.0,8.142999999999999
830,1.0,8.062999999999999
831,11.99,8.0329
832,0.0,7.9829
833,17.0,8.152999999999999
834,14.0,8.2932
835,-0.01,8.123099999999999
836,0.0,7.9331
837,15.98,7.9929
838,12.0,7.9829
839,13.0,8.043
840,0.0,8.043099999999999
841,17.0,8.1531
842,8.99,8.2433
843,7.0,8.3135
844,-0.01,8.1134
845,3.0,7.9835
846,16.0,7.9635
847,-0.01,7.9634
848,-0.02,7.823200000000001
849,15.0,7.863200000000001
850,-0.02,7.683
851,3.95,7.6325
852,4.96,7.6021
853,16.0,7.7221
854,16.98,7.791900000000001
855,14.0,7.721900000000001
856,13.0,7.8522
857,-0.03,7.6619
858,11.99,7.7818
859,0.0,7.7818
860,0.0,7.6518
861,-0.01,7.6217
862,-0.02,7.5615
863,0.0,7.561599999999999
864,26.0,7.7516
865,-0.01,7.6315
866,0.0,7.6316
867,-0.03,7.4513
868,-0.08,7.4508
869,1.0,7.2712
870,21.0,7.2612
871,-0.01,7.0911
872,-0.02,7.091
873,22.0,7.151
874,11.0,7.181
875,-0.04,7.1607
876,8.98,7.140499999999999
877,8.0,7.2212
878,9.0,7.1212
879,10.0,7.2213
880,13.0,7.2813
881,13.0,7.4115
882,19.0,7.4716
883,15.0,7.5417
884,-0.01,7.3915999999999995
885,11.98,7.3814
886,9.0,7.2515
887,0.0,7.2515
888,0.0,7.151599999999999
889,12.0,7.231599999999999
890,14.0,7.3716
891,-0.02,7.2114
892,13.98,7.2412
893,10.0,7.2512
894,8.0,7.2712
895,7.0,7.1812000000000005
896,10.99,7.2913
897,23.0,7.4213
898,10.0,7.5215
899,21.0,7.7315
900,-0.01,7.6814
901,11.0,7.5716
902,14.98,7.6716
903,23.0,7.9017
904,16.0,8.0618
905,12.0,8.1819
906,10.0,8.071900000000001
907,-0.02,7.9616999999999996
908,0.0,7.9616999999999996
909,0.0,7.801699999999999
910,14.0,7.8717999999999995
911,7.0,7.8618
912,-0.02,7.8617
913,5.0,7.7517
914,-0.01,7.7516
915,-0.04,7.7513
916,-0.02,7.5811
917,0.0,7.4711
918,-0.02,7.3609
919,-0.01,7.1908
920,-0.03,7.1907000000000005
921,-0.05,7.1903
922,19.99,7.390700000000001
923,7.0,7.4607
924,11.98,7.5807
925,25.0,7.6008000000000004
926,21.0,7.8108
927,10.0,7.8108
928,10.0,7.9113999999999995
929,0.0,7.7814
930,14.0,7.9113999999999995
931,13.0,7.9215
932,-0.01,7.9214
933,-0.01,7.7513
934,13.0,7.7413
935,-0.02,7.7412
936,1.0,7.7512
937,-0.01,7.5913
938,5.99,7.5312
939,11.0,7.5112
940,9.98,7.611000000000001
941,-0.060000000000000005,7.4403999999999995
942,-0.02,7.3503
943,10.0,7.3803
944,-0.02,7.380199999999999
945,13.0,7.4802
946,12.0,7.4402
947,0.0,7.4403
948,9.0,7.5305
949,0.0,7.3805
950,10.0,7.480700000000001
951,9.0,7.5312
952,20.0,7.6815999999999995
953,20.0,7.7216
954,-0.03,7.5515
955,7.0,7.4815
956,3.98,7.3913
957,29.98,7.6914
958,9.98,7.6713
959,11.0,7.7813
960,7.0,7.8513
961,0.0,7.8514
962,-0.01,7.8515
963,14.0,7.991499999999999
964,5.0,7.781499999999999
965,15.0,7.9315999999999995
966,0.0,7.9315999999999995
967,0.0,7.931900000000001
968,4.0,7.9727
969,10.0,8.0627
970,7.96,7.932300000000001
971,7.99,8.0123
972,13.0,8.1425
973,12.0,8.0425
974,4.99,7.9824
975,14.0,8.1228
976,15.0,8.183
977,-0.02,8.1028
978,8.0,8.0928
979,11.99,8.1127
980,11.97,8.1024
981,13.0,8.1024
982,15.0,8.0624
983,-0.01,7.9123
984,8.0,7.9924
985,12.0,7.9925999999999995
986,12.0,8.0226
987,-0.03,8.0223
988,11.0,8.1323
989,8.0,8.0923
990,10.98,8.062100000000001
991,16.0,8.2223
992,-0.02,8.0823
993,6.0,8.042300000000001
994,3.97,8.002
995,4.0,7.972
996,10.0,7.9621
997,10.0,7.8321000000000005
998,8.0,7.8121
999,15.99,7.7620000000000005
1000,-0.060000000000000005,7.7615
1001,16.99,7.8214
1002,22.0,7.8915999999999995
1003,7.0,7.731599999999999
1004,13.0,7.7016
1005,-0.02,7.5813999999999995
1006,11.0,7.5914
1007,0.0,7.5916
1008,10.99,7.701499999999999
1009,4.0,7.741499999999999
1010,17.0,7.7715
1011,15.0,7.8515
1012,13.0,7.9817
1013,3.97,7.9714
1014,9.0,8.0615
1015,-0.02,8.0617
1016,-0.02,8.0617
1017,10.0,8.1617
1018,13.99,8.3018
1019,17.0,8.4719
1020,-0.08,8.4714
1021,10.0,8.571900000000001
1022,12.99,8.501900000000001
1023,-0.01,8.431799999999999
1024,7.99,8.3919
1025,8.0,8.2219
1026,-0.01,8.0118
1027,-0.060000000000000005,7.9112
1028,2.0,7.8312
1029,12.0,7.9512
1030,17.0,7.9812
1031,10.0,7.9512
1032,-0.03,7.9510000000000005
1033,-0.01,7.9510000000000005
1034,15.0,7.971
1035,22.0,8.1912
1036,2.0,8.2012
1037,10.0,8.3013
1038,12.98,8.3712
1039,-0.02,8.261000000000001
1040,5.0,8.2112
1041,11.0,8.3218
1042,10.0,8.422
1043,13.0,8.452
1044,10.0,8.552200000000001
1045,7.0,8.4922
1046,1.0,8.382200000000001
1047,11.99,8.5021
1048,6.99,8.482000000000001
1049,-0.01,8.481900000000001
1050,0.0,8.3819
1051,6.0,8.3519
1052,-0.03,8.1516
1053,10.98,8.061399999999999
1054,12.0,8.1817
1055,-0.03,8.1114
1056,-0.02,8.0714
1057,23.0,8.0016
1058,-0.04,7.9014
1059,-0.02,7.7912
1060,-0.03,7.7209
1061,13.96,7.860499999999999
1062,16.0,8.0206
1063,15.0,8.0306
1064,10.0,8.0806
1065,15.0,8.0806
1066,15.99,8.240499999999999
1067,-0.01,8.2404
1068,21.0,8.4104
1069,15.0,8.4604
1070,15.0,8.530800000000001
1071,20.0,8.6509
1072,12.99,8.6508
1073,-0.01,8.530700000000001
1074,16.0,8.6408
1075,10.0,8.6008
1076,-0.04,8.4504
1077,24.0,8.6906
1078,-0.03,8.6103
1079,23.0,8.7204
1080,9.0,8.6907
1081,12.0,8.6807
1082,4.96,8.5803
1083,15.0,8.7304
1084,11.0,8.760399999999999
1085,21.0,8.8504
1086,10.99,8.8403
1087,-0.060000000000000005,8.84
1088,11.0,8.84
1089,-0.01,8.7599
1090,16.0,8.8101
1091,-0.02,8.6499
1092,1.0,8.6601
1093,2.0,8.6201
1094,-0.01,8.5803
1095,15.98,8.700099999999999
1096,-0.04,8.5997
1097,-0.03,8.499400000000001
1098,18.99,8.6093
1099,-0.05,8.4489
1100,16.0,8.6095
1101,-0.01,8.4395
1102,-0.05,8.219
1103,10.0,8.249
1104,8.0,8.199
1105,7.99,8.2791
1106,0.0,8.1691
1107,22.0,8.3891
1108,11.0,8.389199999999999
1109,-0.02,8.349
1110,17.0,8.349
1111,-0.04,8.1986
1112,12.0,8.188600000000001
1113,11.0,8.2589
1114,-0.02,8.1687
1115,5.0,8.2189
1116,0.0,8.2191
1117,12.99,8.249
1118,8.99,8.199
1119,17.0,8.199
1120,14.0,8.3398
1121,11.98,8.3596
1122,-0.01,8.2296
1123,10.0,8.3297
1124,0.0,8.2498
1125,15.0,8.3198
1126,22.0,8.5399
1127,15.0,8.6905
1128,10.0,8.7705
1129,5.99,8.7104
1130,-0.01,8.5403
1131,12.0,8.5603
1132,-0.01,8.5605
