update,policy_loss,value_loss,entropy,steps
0,-0.1265069991350174,18.231792449951172,2.4191484451293945,128
1,0.07053663581609726,12.192862510681152,2.363152027130127,256
2,-0.24357183277606964,31.70276641845703,2.141331672668457,384
3,-0.1454160064458847,14.536795616149902,2.2418906688690186,512
4,0.09768959134817123,14.649595260620117,2.18343448638916,640
5,-0.09758653491735458,18.118974685668945,2.104796886444092,768
6,-0.21548256278038025,29.95507049560547,2.067270517349243,896
7,0.05518772453069687,10.779410362243652,1.7393040657043457,1024
8,0.014859385788440704,18.33469581604004,1.9124658107757568,1152
9,0.035878464579582214,19.549423217773438,2.0271127223968506,1280
10,-0.11331728845834732,24.866191864013672,1.665673017501831,1408
11,-0.07329238951206207,13.806572914123535,1.7858518362045288,1536
12,-0.06423815339803696,20.89532470703125,1.4926179647445679,1664
13,0.038141924887895584,21.545591354370117,1.4917621612548828,1792
14,-0.044877491891384125,30.393218994140625,1.5269837379455566,1920
15,0.006141442805528641,21.369234085083008,1.3299750089645386,2048
16,0.15785841643810272,21.67143440246582,1.6450077295303345,2176
17,0.05253264680504799,19.903942108154297,1.3926442861557007,2304
18,-0.04647032916545868,23.769489288330078,1.5269619226455688,2432
19,-0.09592632949352264,25.754013061523438,1.309727430343628,2560
20,-0.11301398277282715,16.57318115234375,1.0090818405151367,2688
21,-0.01762297749519348,20.493288040161133,1.2315374612808228,2816
22,-0.1634417027235031,27.126506805419922,0.9843944311141968,2944
