update,policy_loss,value_loss,entropy,steps
0,0.02189408242702484,nan,0.0,4
1,0.034733135253190994,nan,0.0,9
2,0.029850704595446587,nan,0.0,14
3,0.02705949917435646,nan,0.0,17
4,0.026770776137709618,nan,0.0,20
5,0.015432222746312618,nan,0.0,23
6,0.041413143277168274,nan,0.0,28
7,0.02380368486046791,nan,0.0,33
8,0.021326012909412384,nan,0.0,37
9,0.021609153598546982,nan,0.0,42
10,0.025289110839366913,nan,0.0,47
11,0.02204018086194992,nan,0.0,50
12,0.01831706427037716,nan,0.0,55
13,0.022274384275078773,nan,0.0,56
14,0.02364647388458252,nan,0.0,61
15,0.017658529803156853,nan,0.0,62
16,0.03250450640916824,nan,0.0,64
17,0.019408296793699265,nan,0.0,69
18,0.013254922814667225,nan,0.0,72
19,0.017289701849222183,nan,0.0,75
20,0.032414235174655914,nan,0.0,78
21,0.0245621707290411,nan,0.0,81
22,0.015103442594408989,nan,0.0,83
23,0.02805832400918007,nan,0.0,88
24,0.03039367124438286,nan,0.0,90
25,0.031353794038295746,nan,0.0,95
26,0.014792987145483494,nan,0.0,98
27,0.032869912683963776,nan,0.0,100
28,0.02810288406908512,nan,0.0,105
29,0.032142337411642075,nan,0.0,110
30,0.032033681869506836,nan,0.0,113
31,0.02847299538552761,nan,0.0,115
32,0.03039170615375042,nan,0.0,117
33,0.01594061590731144,nan,0.0,118
34,0.013443435542285442,nan,0.0,120
35,0.01560823805630207,nan,0.0,121
36,0.027939796447753906,nan,0.0,124
37,0.015334991738200188,nan,0.0,125
38,0.0168645977973938,nan,0.0,126
39,0.025044139474630356,nan,0.0,131
40,0.014527808874845505,nan,0.0,133
41,0.021528052166104317,nan,0.0,138
42,0.037982095032930374,nan,0.0,140
43,0.019593792036175728,nan,0.0,141
44,0.01425982266664505,nan,0.0,144
45,0.012886465527117252,nan,0.0,148
46,0.035969868302345276,nan,0.0,150
47,0.02009122632443905,nan,0.0,151
48,0.03420339152216911,nan,0.0,156
49,0.030755655840039253,nan,0.0,158
50,0.015460619702935219,nan,0.0,160
51,0.013788368552923203,nan,0.0,163
52,0.020872285589575768,nan,0.0,164
53,0.0340811163187027,nan,0.0,166
54,0.0154216717928648,nan,0.0,168
55,0.036875031888484955,nan,0.0,170
56,0.027865976095199585,nan,0.0,172
57,0.019561655819416046,nan,0.0,175
58,0.036534931510686874,nan,0.0,177
59,0.015406283549964428,nan,0.0,178
60,0.018085798248648643,nan,0.0,179
61,0.013596964068710804,nan,0.0,181
62,0.014382104389369488,nan,0.0,183
63,0.012955965474247932,nan,0.0,185
64,0.04984072223305702,nan,0.0,190
65,0.03065020963549614,nan,0.0,195
66,0.02118224836885929,nan,0.0,198
67,0.02575536258518696,nan,0.0,203
68,0.03560103103518486,nan,0.0,208
69,0.0228340532630682,nan,0.0,211
70,0.023468846455216408,nan,0.0,215
71,0.027648819610476494,nan,0.0,217
72,0.015038203448057175,nan,0.0,218
73,0.02180679515004158,nan,0.0,222
74,0.01648244634270668,nan,0.0,223
75,0.01332127209752798,nan,0.0,225
76,0.014725655317306519,nan,0.0,227
77,0.01388756837695837,nan,0.0,230
78,0.0333876833319664,nan,0.0,235
79,0.027550211176276207,nan,0.0,237
80,0.01893620379269123,nan,0.0,239
81,0.01406753621995449,nan,0.0,240
82,0.013294782489538193,nan,0.0,241
83,0.027210745960474014,nan,0.0,243
84,0.03175301104784012,nan,0.0,245
85,0.01558934897184372,nan,0.0,247
86,0.015416130423545837,nan,0.0,248
87,0.0394790954887867,nan,0.0,253
88,0.018178429454565048,nan,0.0,254
89,0.012122068554162979,nan,0.0,255
90,0.02387349121272564,nan,0.0,258
91,0.024400969967246056,nan,0.0,261
92,0.02611720748245716,nan,0.0,264
93,0.015034573152661324,nan,0.0,265
94,0.014787460677325726,nan,0.0,266
95,0.04089703410863876,nan,0.0,271
96,0.015656763687729836,nan,0.0,272
97,0.013305937871336937,nan,0.0,273
98,0.018011296167969704,nan,0.0,274
99,0.022352371364831924,nan,0.0,278
100,0.03030264377593994,nan,0.0,283
101,0.026485733687877655,nan,0.0,287
102,0.014053301885724068,nan,0.0,289
103,0.012643584050238132,nan,0.0,290
104,0.02363312616944313,nan,0.0,295
105,0.017805233597755432,nan,0.0,296
106,0.023951508104801178,nan,0.0,298
107,0.01651773974299431,nan,0.0,299
108,0.012589170597493649,nan,0.0,300
109,0.013047229498624802,nan,0.0,301
110,0.02145608700811863,nan,0.0,303
111,0.014739186502993107,nan,0.0,305
112,0.014950991608202457,nan,0.0,309
113,0.01154403854161501,nan,0.0,310
114,0.014341219328343868,nan,0.0,312
115,0.032994311302900314,nan,0.0,316
116,0.012080716900527477,nan,0.0,317
117,0.01637883111834526,nan,0.0,319
118,0.023450616747140884,nan,0.0,322
119,0.03996353596448898,nan,0.0,327
120,0.01430684793740511,nan,0.0,329
121,0.013468179851770401,nan,0.0,331
122,0.021182524040341377,nan,0.0,334
123,0.027288921177387238,nan,0.0,337
124,0.032311633229255676,nan,0.0,339
125,0.010515580885112286,nan,0.0,340
126,0.01326607447117567,nan,0.0,341
127,0.0347997322678566,nan,0.0,343
128,0.013181032612919807,nan,0.0,344
129,0.013082459568977356,nan,0.0,345
130,0.024016084149479866,nan,0.0,349
131,0.024692554026842117,nan,0.0,352
132,0.015029458329081535,nan,0.0,354
133,0.008048961870372295,nan,0.0,355
134,0.012622963637113571,nan,0.0,356
135,0.04513413831591606,nan,0.0,361
136,0.022355491295456886,nan,0.0,365
137,0.008465399965643883,nan,0.0,366
138,0.010047748684883118,nan,0.0,367
139,0.011296745389699936,nan,0.0,368
140,0.0094002615660429,nan,0.0,369
141,0.01322947721928358,nan,0.0,371
142,0.03605568781495094,nan,0.0,375
143,0.045263223350048065,nan,0.0,380
144,0.024401092901825905,nan,0.0,383
145,0.009842545725405216,nan,0.0,384
146,0.014162741601467133,nan,0.0,387
147,0.013838903978466988,nan,0.0,388
148,0.011638078838586807,nan,0.0,389
149,0.01980319619178772,nan,0.0,394
150,0.01193204615265131,nan,0.0,395
151,0.011465834453701973,nan,0.0,396
152,0.007904219441115856,nan,0.0,397
153,0.009730607271194458,nan,0.0,398
154,0.009100677445530891,nan,0.0,399
155,0.007724722847342491,nan,0.0,400
156,0.011692380532622337,nan,0.0,401
157,0.010501086711883545,nan,0.0,402
158,0.0155184892937541,nan,0.0,404
159,0.029140347614884377,nan,0.0,407
160,0.027745472267270088,nan,0.0,409
161,0.007778641302138567,nan,0.0,410
162,0.034523557871580124,nan,0.0,412
163,0.011186208575963974,nan,0.0,413
164,0.037222135812044144,nan,0.0,415
165,0.02138863317668438,nan,0.0,417
166,0.01112490426748991,nan,0.0,418
167,0.012002465315163136,nan,0.0,419
168,0.02159637212753296,nan,0.0,422
169,0.04202352464199066,nan,0.0,424
170,0.005704703275114298,nan,0.0,425
171,0.009278565645217896,nan,0.0,426
172,0.034650739282369614,nan,0.0,428
173,0.01629328727722168,nan,0.0,430
174,0.011047120206058025,nan,0.0,431
175,0.03201332688331604,nan,0.0,433
176,0.006599601823836565,nan,0.0,434
177,0.017858335748314857,nan,0.0,438
178,0.00707146106287837,nan,0.0,439
