update,policy_loss,value_loss,entropy,steps
0,0.039441172033548355,nan,0.0,3
1,0.014470811001956463,nan,0.0,4
2,0.012930512428283691,nan,0.0,5
3,0.018790066242218018,nan,0.0,7
4,0.03599691018462181,nan,0.0,11
5,0.012829218991100788,nan,0.0,12
6,0.011682890355587006,nan,0.0,13
7,0.01935114711523056,nan,0.0,15
8,0.02123301662504673,nan,0.0,17
9,0.032406099140644073,nan,0.0,19
10,0.022779516875743866,nan,0.0,24
11,0.02335173264145851,nan,0.0,26
12,0.02679247409105301,nan,0.0,31
13,0.02694845385849476,nan,0.0,34
14,0.010785022750496864,nan,0.0,35
15,0.014071431942284107,nan,0.0,36
16,0.011094780638813972,nan,0.0,37
17,0.04088320583105087,nan,0.0,41
18,0.03227899596095085,nan,0.0,45
19,0.011892744340002537,nan,0.0,46
20,0.04212542623281479,nan,0.0,50
21,0.0353560708463192,nan,0.0,52
22,0.019123349338769913,nan,0.0,54
23,0.016338443383574486,nan,0.0,55
24,0.026911884546279907,nan,0.0,58
25,0.0126835061237216,nan,0.0,59
26,0.027341056615114212,nan,0.0,61
27,0.03925090655684471,nan,0.0,64
28,0.03460896015167236,nan,0.0,68
29,0.03774731233716011,nan,0.0,70
30,0.04187662526965141,nan,0.0,75
31,0.025098692625761032,nan,0.0,78
32,0.028859147801995277,nan,0.0,83
33,0.018378114327788353,nan,0.0,85
34,0.009739981032907963,nan,0.0,86
35,0.02929583191871643,nan,0.0,91
36,0.015180626884102821,nan,0.0,92
37,0.013674639165401459,nan,0.0,93
38,0.012021368369460106,nan,0.0,94
39,0.009594318456947803,nan,0.0,95
40,0.013543565757572651,nan,0.0,96
41,0.011595153249800205,nan,0.0,97
42,0.036775510758161545,nan,0.0,101
43,0.021562010049819946,nan,0.0,104
44,0.011484810151159763,nan,0.0,105
45,0.0253498163074255,nan,0.0,107
46,0.013583947904407978,nan,0.0,108
47,0.010880682617425919,nan,0.0,109
48,0.013874243944883347,nan,0.0,110
49,0.015888065099716187,nan,0.0,111
50,0.010911112651228905,nan,0.0,112
51,0.014959161169826984,nan,0.0,113
52,0.010849830694496632,nan,0.0,114
53,0.019113725051283836,nan,0.0,116
54,0.0250282883644104,nan,0.0,119
55,0.012605875730514526,nan,0.0,120
56,0.016603020951151848,nan,0.0,122
57,0.01659458875656128,nan,0.0,124
58,0.01221075002104044,nan,0.0,125
59,0.03454696014523506,nan,0.0,129
60,0.009957676753401756,nan,0.0,130
61,0.012822233140468597,nan,0.0,131
62,0.016826899722218513,nan,0.0,132
63,0.010073092766106129,nan,0.0,133
64,0.03160639852285385,nan,0.0,135
65,0.007720849476754665,nan,0.0,136
66,0.013055520132184029,nan,0.0,137
67,0.013855870813131332,nan,0.0,138
68,0.035912927240133286,nan,0.0,143
69,0.03614146262407303,nan,0.0,147
70,0.010616236366331577,nan,0.0,148
71,0.0118817538022995,nan,0.0,149
72,0.007857223972678185,nan,0.0,150
73,0.00807902216911316,nan,0.0,151
74,0.025757906958460808,nan,0.0,154
75,0.01235696766525507,nan,0.0,155
76,0.03446526825428009,nan,0.0,159
77,0.026604272425174713,nan,0.0,162
78,0.007056565023958683,nan,0.0,163
79,0.012779326178133488,nan,0.0,164
80,0.007923870347440243,nan,0.0,165
81,0.010092562064528465,nan,0.0,166
82,0.011019724421203136,nan,0.0,167
83,0.008398449048399925,nan,0.0,168
84,0.0372898243367672,nan,0.0,172
85,0.010967746376991272,nan,0.0,173
86,0.025933805853128433,nan,0.0,178
87,0.025020459666848183,nan,0.0,180
88,0.011527536436915398,nan,0.0,181
89,0.012615731917321682,nan,0.0,182
90,0.006324263755232096,nan,0.0,183
91,0.01046254113316536,nan,0.0,184
92,0.005969647783786058,nan,0.0,185
93,0.005395084619522095,nan,0.0,186
94,0.027484837919473648,nan,0.0,189
95,0.028339728713035583,nan,0.0,191
96,0.02269046939909458,nan,0.0,194
97,0.006296094972640276,nan,0.0,195
98,0.01091196108609438,nan,0.0,196
99,0.027439700439572334,nan,0.0,199
100,0.03911549597978592,nan,0.0,202
101,0.02825002558529377,nan,0.0,204
102,0.029956664890050888,nan,0.0,208
103,0.008843176066875458,nan,0.0,209
104,0.006458871066570282,nan,0.0,210
105,0.00997096300125122,nan,0.0,211
106,0.004706731531769037,nan,0.0,212
107,0.05359815061092377,nan,0.0,215
108,0.03090623766183853,nan,0.0,218
109,0.01997995376586914,nan,0.0,220
110,0.013848284259438515,nan,0.0,221
111,0.013455158099532127,nan,0.0,222
112,0.021130353212356567,nan,0.0,225
113,0.03398919850587845,nan,0.0,229
114,0.008105302229523659,nan,0.0,230
115,0.03145071119070053,nan,0.0,232
116,0.02561301179230213,nan,0.0,234
117,0.012865463271737099,nan,0.0,235
118,0.019029030576348305,nan,0.0,238
119,0.0050254277884960175,nan,0.0,239
120,0.02701234258711338,nan,0.0,241
121,0.003983823116868734,nan,0.0,242
122,0.018782373517751694,nan,0.0,247
123,0.01265433244407177,nan,0.0,248
124,0.026042917743325233,nan,0.0,250
125,0.0044171554036438465,nan,0.0,251
126,0.009742997586727142,nan,0.0,252
127,0.029886623844504356,nan,0.0,254
128,0.027784056961536407,nan,0.0,259
129,0.007868988439440727,nan,0.0,260
130,0.0071754464879632,nan,0.0,261
131,0.006518426816910505,nan,0.0,262
132,0.010242411866784096,nan,0.0,263
133,0.004078518599271774,nan,0.0,264
134,0.010122223757207394,nan,0.0,265
135,0.021854570135474205,nan,0.0,267
136,0.006728494074195623,nan,0.0,268
137,0.0053318338468670845,nan,0.0,269
138,0.02574334293603897,nan,0.0,274
139,0.007533802185207605,nan,0.0,275
140,0.00789680890738964,nan,0.0,276
141,0.00614516343921423,nan,0.0,277
142,0.0035784286446869373,nan,0.0,278
143,0.009345448575913906,nan,0.0,279
144,0.008365124464035034,nan,0.0,280
145,0.006431605201214552,nan,0.0,281
146,0.01901460438966751,nan,0.0,283
147,0.026965001598000526,nan,0.0,285
148,0.01347093190997839,nan,0.0,286
149,0.01711803674697876,nan,0.0,289
